fold,r2,rmse
1,0.4084041864146465,0.8350877608822876
2,0.2931616920403789,0.7852261968768753
3,0.3425354908444982,0.7926639344938434
4,0.1189697666862343,0.8062383950728464
5,0.2604061969776056,0.8679865342554463
6,0.3741100859801678,0.7885245429389652
7,0.3619606559435794,0.7795248112989018
8,0.3337005723261046,0.8228515416818883
9,0.2719611568552279,0.8261797873653708
10,0.2436903786094461,0.8235095826795127
