fold,r2,rmse
1,-2.0331306698051965,2.7815304273688737
2,-0.5952791612079482,3.994856652999095
3,0.4890932738325571,1.540554268704231
4,0.1829858167393856,1.941593942272756
5,0.3005187656676577,1.7884510064997587
6,0.1813201461609955,2.1220048697969798
7,-0.1239517584840772,2.095083732056306
8,0.4749029293551461,1.4522466239455034
9,0.4516804111982314,1.918836288451492
10,0.1098645889469008,2.1403534093346503
