fold,r2,rmse
1,0.6778253218498447,1.5264063780055983
2,0.6252576833732573,1.5856891336526169
3,0.3838243759374973,2.187090198518513
4,0.6170744572909967,1.6558585995773278
5,0.4415853807962082,2.1909836190604346
6,0.4393827012598148,1.8368907328905688
7,0.3371684259538015,2.06786595594852
8,0.6486076682189783,1.6325352763756626
9,0.5147592922107506,1.8917774281309805
10,0.747890080277916,1.309844353296537
