fold,r2,rmse
1,0.1107638285985186,0.8191064975799848
2,0.2979085099975032,0.8662076479588235
3,0.3567122500884658,0.7836770923689549
4,0.3696007132262127,0.88980330908668
5,0.3111608366442172,0.8176639758951875
6,0.3215501655664871,0.886130853908987
7,0.1225946770477746,0.8638131674637074
8,0.2866686564346195,0.7890955008495878
9,0.213332886589154,0.8468145218040498
10,0.0456309324902163,0.8210155985038035
