Atom Num Conju-All Ratio,AtomWt Conju-All Ratio,Atom_PEOE-Charge_Sum,Atom_LogP_Sum,Atom_MR_Sum,Atom_PEOE-Charge_Mean,Atom_LogP_Mean,Atom_MR_Mean,Atom_PEOE-Charge_Std,Atom_LogP_Std,Atom_MR_Std,Atom_PEOE-Charge_Max,Atom_LogP_Max,Atom_MR_Max,Atom_PEOE-Charge_Min,Atom_LogP_Min,Atom_MR_Min,Atom_PEOE-Charge_Delta,Atom_LogP_Delta,Atom_MR_Delta
0.611111111,0.584983719,5.55E-17,2.6892,68.2368,1.54E-18,0.0747,1.895466667,0.134704057,0.135347228,1.238773605,0.306696225,0.298,5.007,-0.481018468,-0.2893,0,0.787714693,0.5873,5.007
0.611111111,0.584983719,5.55E-17,2.6892,68.2368,1.54E-18,0.0747,1.895466667,0.134704057,0.135347228,1.238773605,0.306696225,0.298,5.007,-0.481018468,-0.2893,0,0.787714693,0.5873,5.007
0.611111111,0.584983719,5.55E-17,2.6892,68.2368,1.54E-18,0.0747,1.895466667,0.134704057,0.135347228,1.238773605,0.306696225,0.298,5.007,-0.481018468,-0.2893,0,0.787714693,0.5873,5.007
0.611111111,0.584983719,5.55E-17,2.6892,68.2368,1.54E-18,0.0747,1.895466667,0.134704057,0.135347228,1.238773605,0.306696225,0.298,5.007,-0.481018468,-0.2893,0,0.787714693,0.5873,5.007
0.611111111,0.584983719,5.55E-17,2.6892,68.2368,1.54E-18,0.0747,1.895466667,0.134704057,0.135347228,1.238773605,0.306696225,0.298,5.007,-0.481018468,-0.2893,0,0.787714693,0.5873,5.007
0.647058824,0.620310058,-1.11E-16,2.2991,63.6198,-3.36E-18,0.069669697,1.927872727,0.14023424,0.14025542,1.272486913,0.306696228,0.298,5.007,-0.481018468,-0.2893,0,0.787714696,0.5873,5.007
0.6875,0.660177226,-5.55E-17,1.909,59.0028,-1.85E-18,0.063633333,1.96676,0.14660035,0.145698431,1.310742544,0.306696634,0.298,5.007,-0.481018466,-0.2893,0,0.7877151,0.5873,5.007
0.733333333,0.705520872,-6.94E-17,1.5189,54.3858,-2.57E-18,0.056255556,2.014288889,0.154091061,0.151760978,1.354519291,0.306721973,0.298,5.007,-0.481018182,-0.2893,0,0.787740154,0.5873,5.007
0.55,0.525167663,-1.25E-16,3.1812,77.3308,-2.97E-18,0.075742857,1.841209524,0.125547081,0.127234828,1.1802997,0.306980404,0.298,5.007,-0.481010806,-0.2893,0,0.78799121,0.5873,5.007
0.6875,0.654134963,2.78E-17,2.155,61.1168,8.67E-19,0.06734375,1.9099,0.142153955,0.141801935,1.288085414,0.306402389,0.298,5.007,-0.481026206,-0.2893,0,0.787428594,0.5873,5.007
0.722222222,0.688145237,0,2.4652,68.1428,0,0.072505882,2.0042,0.140021379,0.139109092,1.305314518,0.307025619,0.298,5.007,-0.481010051,-0.2893,0,0.78803567,0.5873,5.007
0.65,0.617259789,0,3.2454,77.3768,0,0.081135,1.93442,0.128817752,0.129943943,1.243205011,0.307036472,0.298,5.007,-0.481009923,-0.2893,0,0.788046395,0.5873,5.007
0.636363636,0.608876542,1.39E-16,3.3063,84.2798,3.15E-18,0.075143182,1.91545,0.145640894,0.135325865,1.246276304,0.306696225,0.298,5.007,-0.496788058,-0.2893,0,0.803484283,0.5873,5.007
0.52173913,0.484659493,-1.11E-16,3.5878,74.9198,-2.78E-18,0.089695,1.872995,0.173230765,0.196328193,1.217627484,0.572554973,0.5437,5.007,-0.481018468,-0.4195,0,1.053573442,0.9632,5.007
0.631578947,0.617046796,2.78E-16,2.8283,68.1948,7.71E-18,0.078563889,1.8943,0.139164186,0.146685967,1.234900983,0.306696225,0.4202,5.007,-0.481018468,-0.2893,0,0.787714693,0.7095,5.007
0.631578947,0.639491934,-5.55E-17,3.3426,73.2468,-1.54E-18,0.09285,2.034633333,0.134406854,0.170400906,1.396168533,0.306696225,0.6895,5.853,-0.481018468,-0.2893,0,0.787714693,0.9788,5.853
0.578947368,0.553464217,5.55E-17,2.99762,72.9738,1.42E-18,0.076862051,1.871123077,0.129229652,0.130173596,1.21357868,0.306696225,0.298,5.007,-0.481018468,-0.2893,0,0.787714693,0.5873,5.007
0.708333333,0.67043523,1.11E-16,4.3562,93.6728,2.41E-18,0.0947,2.036365217,0.121699465,0.128158896,1.26554798,0.306696225,0.298,5.007,-0.481018468,-0.2893,0,0.787714693,0.5873,5.007
0.6,0.579317632,-5.55E-16,2.6978,74.7888,-1.39E-17,0.067445,1.86972,0.151609934,0.172964888,1.220495456,0.306696225,0.5437,5.007,-0.496783888,-0.4195,0,0.803480113,0.9632,5.007
0.578947368,0.553464217,-2.78E-17,2.99762,72.9738,-7.12E-19,0.076862051,1.871123077,0.129232535,0.130173596,1.21357868,0.306696225,0.298,5.007,-0.481018468,-0.2893,0,0.787714693,0.5873,5.007
0.65,0.645023133,-5.55E-17,2.9674,68.1528,-1.54E-18,0.082427778,1.893133333,0.144182037,0.157114017,1.231015073,0.306696225,0.4202,5.007,-0.481018468,-0.2893,0,0.787714693,0.7095,5.007
0.578947368,0.553464217,-1.11E-16,2.99762,72.9738,-2.85E-18,0.076862051,1.871123077,0.129242851,0.130173596,1.21357868,0.306696225,0.298,5.007,-0.481018468,-0.2893,0,0.787714693,0.5873,5.007
0.619047619,0.606523948,1.11E-16,2.4179,74.3598,2.85E-18,0.061997436,1.906661538,0.173849527,0.205380195,1.244735022,0.306696225,0.5437,5.007,-0.481018468,-0.4195,0,0.787714693,0.9632,5.007
0.6,0.579317632,2.22E-16,2.6978,74.7888,5.55E-18,0.067445,1.86972,0.151573448,0.172964888,1.220495456,0.306696225,0.5437,5.007,-0.496794387,-0.4195,0,0.803490612,0.9632,5.007
0.611111111,0.584983719,5.55E-17,2.6892,68.2368,1.54E-18,0.0747,1.895466667,0.134704057,0.135347228,1.238773605,0.306696225,0.298,5.007,-0.481018468,-0.2893,0,0.787714693,0.5873,5.007
0.611111111,0.584983719,5.55E-17,2.6892,68.2368,1.54E-18,0.0747,1.895466667,0.134704057,0.135347228,1.238773605,0.306696225,0.298,5.007,-0.481018468,-0.2893,0,0.787714693,0.5873,5.007
0.611111111,0.584983719,5.55E-17,2.6892,68.2368,1.54E-18,0.0747,1.895466667,0.134704057,0.135347228,1.238773605,0.306696225,0.298,5.007,-0.481018468,-0.2893,0,0.787714693,0.5873,5.007
0.611111111,0.584983719,5.55E-17,2.6892,68.2368,1.54E-18,0.0747,1.895466667,0.134704057,0.135347228,1.238773605,0.306696225,0.298,5.007,-0.481018468,-0.2893,0,0.787714693,0.5873,5.007
0.611111111,0.584983719,5.55E-17,2.6892,68.2368,1.54E-18,0.0747,1.895466667,0.134704057,0.135347228,1.238773605,0.306696225,0.298,5.007,-0.481018468,-0.2893,0,0.787714693,0.5873,5.007
0.611111111,0.584983719,5.55E-17,2.6892,68.2368,1.54E-18,0.0747,1.895466667,0.134704057,0.135347228,1.238773605,0.306696225,0.298,5.007,-0.481018468,-0.2893,0,0.787714693,0.5873,5.007
0.611111111,0.584983719,5.55E-17,2.6892,68.2368,1.54E-18,0.0747,1.895466667,0.134704057,0.135347228,1.238773605,0.306696225,0.298,5.007,-0.481018468,-0.2893,0,0.787714693,0.5873,5.007
0.611111111,0.584983719,5.55E-17,2.6892,68.2368,1.54E-18,0.0747,1.895466667,0.134704057,0.135347228,1.238773605,0.306696225,0.298,5.007,-0.481018468,-0.2893,0,0.787714693,0.5873,5.007
0.611111111,0.584983719,5.55E-17,2.6892,68.2368,1.54E-18,0.0747,1.895466667,0.134704057,0.135347228,1.238773605,0.306696225,0.298,5.007,-0.481018468,-0.2893,0,0.787714693,0.5873,5.007
0.611111111,0.584983719,5.55E-17,2.6892,68.2368,1.54E-18,0.0747,1.895466667,0.134704057,0.135347228,1.238773605,0.306696225,0.298,5.007,-0.481018468,-0.2893,0,0.787714693,0.5873,5.007
0.611111111,0.584983719,5.55E-17,2.6892,68.2368,1.54E-18,0.0747,1.895466667,0.134704057,0.135347228,1.238773605,0.306696225,0.298,5.007,-0.481018468,-0.2893,0,0.787714693,0.5873,5.007
0.611111111,0.584983719,5.55E-17,2.6892,68.2368,1.54E-18,0.0747,1.895466667,0.134704057,0.135347228,1.238773605,0.306696225,0.298,5.007,-0.481018468,-0.2893,0,0.787714693,0.5873,5.007
0.611111111,0.584983719,5.55E-17,2.6892,68.2368,1.54E-18,0.0747,1.895466667,0.134704057,0.135347228,1.238773605,0.306696225,0.298,5.007,-0.481018468,-0.2893,0,0.787714693,0.5873,5.007
0.611111111,0.584983719,5.55E-17,2.6892,68.2368,1.54E-18,0.0747,1.895466667,0.134704057,0.135347228,1.238773605,0.306696225,0.298,5.007,-0.481018468,-0.2893,0,0.787714693,0.5873,5.007
0.611111111,0.584983719,5.55E-17,2.6892,68.2368,1.54E-18,0.0747,1.895466667,0.134704057,0.135347228,1.238773605,0.306696225,0.298,5.007,-0.481018468,-0.2893,0,0.787714693,0.5873,5.007
0.611111111,0.584983719,5.55E-17,2.6892,68.2368,1.54E-18,0.0747,1.895466667,0.134704057,0.135347228,1.238773605,0.306696225,0.298,5.007,-0.481018468,-0.2893,0,0.787714693,0.5873,5.007
0.611111111,0.584983719,5.55E-17,2.6892,68.2368,1.54E-18,0.0747,1.895466667,0.134704057,0.135347228,1.238773605,0.306696225,0.298,5.007,-0.481018468,-0.2893,0,0.787714693,0.5873,5.007
0.611111111,0.584983719,5.55E-17,2.6892,68.2368,1.54E-18,0.0747,1.895466667,0.134704057,0.135347228,1.238773605,0.306696225,0.298,5.007,-0.481018468,-0.2893,0,0.787714693,0.5873,5.007
0.611111111,0.584983719,5.55E-17,2.6892,68.2368,1.54E-18,0.0747,1.895466667,0.134704057,0.135347228,1.238773605,0.306696225,0.298,5.007,-0.481018468,-0.2893,0,0.787714693,0.5873,5.007
0.75,0.696217255,1.11E-16,4.3479,82.6162,2.71E-18,0.106046341,2.015029268,0.096359004,0.145279549,1.160494769,0.251238759,0.2142,5.007,-0.345237034,-0.7096,0.2215,0.596475793,0.9238,4.7855
0.75,0.696217255,1.11E-16,4.3479,82.6162,2.71E-18,0.106046341,2.015029268,0.096359004,0.145279549,1.160494769,0.251238759,0.2142,5.007,-0.345237034,-0.7096,0.2215,0.596475793,0.9238,4.7855
0.75,0.696217255,1.11E-16,4.3479,82.6162,2.71E-18,0.106046341,2.015029268,0.096359004,0.145279549,1.160494769,0.251238759,0.2142,5.007,-0.345237034,-0.7096,0.2215,0.596475793,0.9238,4.7855
0.75,0.696217255,1.11E-16,4.3479,82.6162,2.71E-18,0.106046341,2.015029268,0.096359004,0.145279549,1.160494769,0.251238759,0.2142,5.007,-0.345237034,-0.7096,0.2215,0.596475793,0.9238,4.7855
0.75,0.696217255,1.11E-16,4.3479,82.6162,2.71E-18,0.106046341,2.015029268,0.096359004,0.145279549,1.160494769,0.251238759,0.2142,5.007,-0.345237034,-0.7096,0.2215,0.596475793,0.9238,4.7855
0.75,0.696217255,1.11E-16,4.3479,82.6162,2.71E-18,0.106046341,2.015029268,0.096359004,0.145279549,1.160494769,0.251238759,0.2142,5.007,-0.345237034,-0.7096,0.2215,0.596475793,0.9238,4.7855
0.75,0.696217255,1.11E-16,4.3479,82.6162,2.71E-18,0.106046341,2.015029268,0.096359004,0.145279549,1.160494769,0.251238759,0.2142,5.007,-0.345237034,-0.7096,0.2215,0.596475793,0.9238,4.7855
0.75,0.696217255,1.11E-16,4.3479,82.6162,2.71E-18,0.106046341,2.015029268,0.096359004,0.145279549,1.160494769,0.251238759,0.2142,5.007,-0.345237034,-0.7096,0.2215,0.596475793,0.9238,4.7855
0.75,0.696217255,1.11E-16,4.3479,82.6162,2.71E-18,0.106046341,2.015029268,0.096359004,0.145279549,1.160494769,0.251238759,0.2142,5.007,-0.345237034,-0.7096,0.2215,0.596475793,0.9238,4.7855
0.75,0.696217255,1.11E-16,4.3479,82.6162,2.71E-18,0.106046341,2.015029268,0.096359004,0.145279549,1.160494769,0.251238759,0.2142,5.007,-0.345237034,-0.7096,0.2215,0.596475793,0.9238,4.7855
0.727272727,0.679722123,-1.39E-16,4.3565,89.1682,-3.08E-18,0.096811111,1.981515556,0.119859659,0.177822502,1.153124241,0.251238759,0.5437,5.007,-0.496794368,-0.7096,0.2215,0.748033127,1.2533,4.7855
0.814814815,0.762830731,1.11E-16,6.1402,109.1322,2.14E-18,0.118080769,2.098696154,0.110899204,0.171480514,1.185673641,0.251238759,0.5437,5.007,-0.457405714,-0.7096,0.2215,0.708644473,1.2533,4.7855
0.678571429,0.638333194,-1.53E-16,5.6949,112.4729,-2.63E-18,0.098187931,1.939187931,0.12602462,0.176740231,1.177514906,0.411607585,0.4833,5.007,-0.443599124,-0.7096,0.2215,0.855206708,1.1929,4.7855
0.625,0.548214575,8.33E-17,4.8931,105.5962,1.57E-18,0.092322642,1.992381132,0.086799071,0.17103523,1.230226954,0.251238759,0.2148,5.754,-0.345237036,-0.7096,0.2215,0.596475794,0.9244,5.5325
0.625,0.555057265,-1.25E-16,5.3667,87.6182,-2.84E-18,0.121970455,1.991322727,0.11957061,0.16440516,1.143228289,0.415886404,0.4202,5.007,-0.345237031,-0.7096,0.2215,0.761123435,1.1298,4.7855
0.75,0.70729054,-2.78E-16,4.1345,93.9557,-5.91E-18,0.087968085,1.999057447,0.129187435,0.154560006,1.229671432,0.33731685,0.2142,5.007,-0.465432861,-0.7096,0.2215,0.802749712,0.9238,4.7855
0.772727273,0.725650006,8.33E-17,4.21958,87.3312,1.98E-18,0.10046619,2.079314286,0.099853908,0.144840428,1.176832136,0.251238759,0.2142,5.007,-0.345237022,-0.7096,0.2215,0.59647578,0.9238,4.7855
0.681818182,0.630103647,-1.80E-16,4.96474,92.0902,-3.84E-18,0.105632766,1.959365957,0.089559197,0.135567817,1.130289745,0.251238761,0.2142,5.007,-0.345236678,-0.7096,0.2215,0.59647544,0.9238,4.7855
0.761904762,0.768344173,-2.08E-16,5.1104,90.3162,-5.08E-18,0.124643902,2.202834146,0.095378831,0.185022707,1.563322792,0.251238764,0.8456,8.927,-0.345236333,-0.7096,0.2215,0.596475097,1.5552,8.7055
0.761904762,0.734226369,4.16E-17,5.0013,87.6262,1.02E-18,0.121982927,2.13722439,0.095996217,0.171909531,1.297594751,0.251238759,0.6895,5.853,-0.34523702,-0.7096,0.2215,0.596475778,1.3991,5.6315
0.739130435,0.692155044,-3.89E-16,4.5505,92.6207,-8.45E-18,0.098923913,2.013493478,0.102776554,0.148250534,1.232783677,0.251238759,0.2142,5.007,-0.345237028,-0.7096,0.2215,0.596475787,0.9238,4.7855
0.772727273,0.725023867,-1.94E-16,4.1604,88.0037,-4.52E-18,0.096753488,2.046597674,0.107183584,0.153076619,1.255613054,0.251238759,0.2142,5.007,-0.345237028,-0.7096,0.2215,0.596475787,0.9238,4.7855
0.75,0.70729054,-1.25E-16,4.2732,93.9252,-2.66E-18,0.090919149,1.998408511,0.124539543,0.180794347,1.242677304,0.307497801,0.5437,5.007,-0.426733074,-0.7096,0,0.734230875,1.2533,5.007
0.708333333,0.666290212,-1.53E-16,4.4768,95.2677,-3.25E-18,0.095251064,2.02697234,0.101453304,0.148101059,1.225401931,0.251238761,0.2142,5.007,-0.345236632,-0.7096,0.2215,0.596475393,0.9238,4.7855
0.75,0.70729054,-2.08E-16,4.1345,93.9557,-4.43E-18,0.087968085,1.999057447,0.129209137,0.154560006,1.229671432,0.337328179,0.2142,5.007,-0.465432734,-0.7096,0.2215,0.802760913,0.9238,4.7855
0.652173913,0.597733002,2.78E-17,3.8827,93.406,5.78E-19,0.080889583,1.945958333,0.110515433,0.161418254,1.125117604,0.25123876,0.2142,5.007,-0.396052462,-0.7096,0.2215,0.647291222,0.9238,4.7855
0.739130435,0.696382375,2.78E-17,3.9455,90.4157,6.17E-19,0.087677778,2.009237778,0.110720326,0.161933138,1.222405167,0.251239655,0.2142,5.007,-0.345177722,-0.7096,0.2215,0.596417377,0.9238,4.7855
0.625,0.559361036,-4.44E-16,4.7617,85.4132,-1.03E-17,0.110737209,1.986353488,0.128971368,0.179232638,1.129221596,0.432809622,0.4202,5.007,-0.34517812,-0.7096,0.2215,0.777987742,1.1298,4.7855
0.727272727,0.684160785,6.94E-17,3.7515,86.9632,1.58E-18,0.085261364,1.976436364,0.126813333,0.190073198,1.139739781,0.251239653,0.5437,5.007,-0.481004949,-0.7096,0.2215,0.732244601,1.2533,4.7855
0.791666667,0.741753031,4.16E-17,4.8961,97.9172,9.05E-19,0.106436957,2.128634783,0.099433922,0.156384509,1.217845218,0.251239655,0.2955,5.007,-0.345177733,-0.7096,0.2215,0.596417388,1.0051,4.7855
0.76,0.710456103,-1.80E-16,5.20452,102.6542,-3.68E-18,0.106214694,2.094983673,0.095824682,0.151469858,1.203669733,0.251238761,0.2955,5.007,-0.345236639,-0.7096,0.2215,0.5964754,1.0051,4.7855
0.606060606,0.577979528,2.78E-16,4.195,128.2262,4.08E-18,0.061691176,1.885679412,0.131583505,0.19226417,1.100842005,0.409871182,0.4833,5.007,-0.443699678,-0.7096,0.2215,0.853570859,1.1929,4.7855
0.782608696,0.735768219,8.33E-17,5.0941,92.3882,1.89E-18,0.115775,2.099731818,0.118567467,0.145804122,1.230688299,0.251238761,0.2955,5.007,-0.464375162,-0.7096,0.2215,0.715613923,1.0051,4.7855
0.782608696,0.748893993,-1.80E-16,5.5626,97.9992,-4.10E-18,0.126422727,2.227254545,0.094877754,0.164236114,1.39777813,0.251238765,0.6237,6.691,-0.345236134,-0.7096,0.2215,0.596474899,1.3333,6.4695
0.782608696,0.752765458,-3.75E-16,4.9576,95.7942,-8.71E-18,0.115293023,2.227772093,0.103549602,0.179358225,1.392146211,0.251238769,0.6237,6.691,-0.345235634,-0.7096,0.2215,0.596474403,1.3333,6.4695
0.78125,0.735180441,1.67E-16,5.5396,127.138,2.87E-18,0.095510345,2.192034483,0.104329695,0.162753,1.376650671,0.267627402,0.2955,7.365,-0.345236631,-0.7096,0.2215,0.612864032,1.0051,7.1435
0.888888889,0.853181692,1.25E-16,3.831,73.7752,3.90E-18,0.11971875,2.305475,0.106699044,0.194456824,1.377557727,0.251228998,0.6895,5.853,-0.345518258,-0.7096,0.2215,0.596747257,1.3991,5.6315
0.8,0.770012857,0,4.6112,83.0092,0,0.121347368,2.184452632,0.099145718,0.178529208,1.322691804,0.251238757,0.6895,5.853,-0.345237202,-0.7096,0.2215,0.596475959,1.3991,5.6315
0.761904762,0.734226369,2.78E-17,4.8572,87.5562,6.77E-19,0.118468293,2.135517073,0.095930033,0.17289166,1.297158335,0.251238924,0.6895,5.853,-0.345226583,-0.7096,0.2215,0.596465507,1.3991,5.6315
0.666666667,0.648182706,-1.94E-16,5.7815,99.2932,-4.05E-18,0.120447917,2.068608333,0.089724834,0.159909972,1.240215468,0.251238927,0.6895,5.853,-0.345226213,-0.7096,0.2215,0.59646514,1.3991,5.6315
0.8,0.770012857,-3.61E-16,4.4671,82.9392,-9.50E-18,0.117555263,2.182610526,0.09908677,0.179533228,1.322295567,0.251248253,0.6895,5.853,-0.34497614,-0.7096,0.2215,0.596224392,1.3991,5.6315
0.916666667,0.874443922,1.25E-16,5.0538,98.2472,2.97E-18,0.120328571,2.339219048,0.098016797,0.172270856,1.325663885,0.251249731,0.6895,5.853,-0.344898212,-0.7096,0.2215,0.596147943,1.3991,5.6315
0.88,0.839384784,1.11E-16,5.4439,102.8642,2.47E-18,0.120975556,2.285871111,0.095006675,0.166466875,1.308069692,0.25123894,0.6895,5.853,-0.345224954,-0.7096,0.2215,0.596463894,1.3991,5.6315
0.761904762,0.734226369,-1.94E-16,4.8572,87.5562,-4.74E-18,0.118468293,2.135517073,0.095964445,0.17289166,1.297158335,0.251248419,0.6895,5.853,-0.344965545,-0.7096,0.2215,0.596213964,1.3991,5.6315
0.9,0.859504364,1.39E-17,4.3872,82.9152,3.85E-19,0.121866667,2.3032,0.104211765,0.183514283,1.361766784,0.251249379,0.6895,5.853,-0.344921447,-0.7096,0.2215,0.596170827,1.3991,5.6315
0.826086957,0.800517783,1.39E-17,3.7643,89.3512,3.38E-19,0.091812195,2.179297561,0.136589244,0.194508371,1.402520417,0.305066369,0.6895,5.853,-0.469011304,-0.7096,0,0.774077674,1.3991,5.853
0.689655172,0.670628782,1.80E-16,5.5061,116.1889,3.11E-18,0.094932759,2.003256897,0.127263218,0.203850618,1.260180403,0.407118195,0.6895,5.853,-0.443850623,-0.7096,0.2215,0.850968817,1.3991,5.6315
0.761904762,0.692815852,-1.53E-16,4.5642,91.1002,-3.91E-18,0.117030769,2.335902564,0.100925213,0.208660259,1.56288091,0.251239239,0.6895,7.591,-0.345205757,-0.7096,0.2215,0.596444996,1.3991,7.3695
0.75,0.696217255,1.11E-16,4.3479,82.6162,2.71E-18,0.106046341,2.015029268,0.096359004,0.145279549,1.160494769,0.251238759,0.2142,5.007,-0.345237034,-0.7096,0.2215,0.596475793,0.9238,4.7855
0.75,0.696217255,1.11E-16,4.3479,82.6162,2.71E-18,0.106046341,2.015029268,0.096359004,0.145279549,1.160494769,0.251238759,0.2142,5.007,-0.345237034,-0.7096,0.2215,0.596475793,0.9238,4.7855
0.75,0.696217255,1.11E-16,4.3479,82.6162,2.71E-18,0.106046341,2.015029268,0.096359004,0.145279549,1.160494769,0.251238759,0.2142,5.007,-0.345237034,-0.7096,0.2215,0.596475793,0.9238,4.7855
0.75,0.696217255,1.11E-16,4.3479,82.6162,2.71E-18,0.106046341,2.015029268,0.096359004,0.145279549,1.160494769,0.251238759,0.2142,5.007,-0.345237034,-0.7096,0.2215,0.596475793,0.9238,4.7855
0.75,0.696217255,1.11E-16,4.3479,82.6162,2.71E-18,0.106046341,2.015029268,0.096359004,0.145279549,1.160494769,0.251238759,0.2142,5.007,-0.345237034,-0.7096,0.2215,0.596475793,0.9238,4.7855
0.75,0.696217255,1.11E-16,4.3479,82.6162,2.71E-18,0.106046341,2.015029268,0.096359004,0.145279549,1.160494769,0.251238759,0.2142,5.007,-0.345237034,-0.7096,0.2215,0.596475793,0.9238,4.7855
0.75,0.696217255,1.11E-16,4.3479,82.6162,2.71E-18,0.106046341,2.015029268,0.096359004,0.145279549,1.160494769,0.251238759,0.2142,5.007,-0.345237034,-0.7096,0.2215,0.596475793,0.9238,4.7855
0.75,0.696217255,1.11E-16,4.3479,82.6162,2.71E-18,0.106046341,2.015029268,0.096359004,0.145279549,1.160494769,0.251238759,0.2142,5.007,-0.345237034,-0.7096,0.2215,0.596475793,0.9238,4.7855
0.75,0.696217255,1.11E-16,4.3479,82.6162,2.71E-18,0.106046341,2.015029268,0.096359004,0.145279549,1.160494769,0.251238759,0.2142,5.007,-0.345237034,-0.7096,0.2215,0.596475793,0.9238,4.7855
0.75,0.696217255,1.11E-16,4.3479,82.6162,2.71E-18,0.106046341,2.015029268,0.096359004,0.145279549,1.160494769,0.251238759,0.2142,5.007,-0.345237034,-0.7096,0.2215,0.596475793,0.9238,4.7855
0.75,0.696217255,1.11E-16,4.3479,82.6162,2.71E-18,0.106046341,2.015029268,0.096359004,0.145279549,1.160494769,0.251238759,0.2142,5.007,-0.345237034,-0.7096,0.2215,0.596475793,0.9238,4.7855
0.75,0.696217255,1.11E-16,4.3479,82.6162,2.71E-18,0.106046341,2.015029268,0.096359004,0.145279549,1.160494769,0.251238759,0.2142,5.007,-0.345237034,-0.7096,0.2215,0.596475793,0.9238,4.7855
0.75,0.696217255,1.11E-16,4.3479,82.6162,2.71E-18,0.106046341,2.015029268,0.096359004,0.145279549,1.160494769,0.251238759,0.2142,5.007,-0.345237034,-0.7096,0.2215,0.596475793,0.9238,4.7855
0.75,0.696217255,1.11E-16,4.3479,82.6162,2.71E-18,0.106046341,2.015029268,0.096359004,0.145279549,1.160494769,0.251238759,0.2142,5.007,-0.345237034,-0.7096,0.2215,0.596475793,0.9238,4.7855
0.75,0.696217255,1.11E-16,4.3479,82.6162,2.71E-18,0.106046341,2.015029268,0.096359004,0.145279549,1.160494769,0.251238759,0.2142,5.007,-0.345237034,-0.7096,0.2215,0.596475793,0.9238,4.7855
0.75,0.696217255,1.11E-16,4.3479,82.6162,2.71E-18,0.106046341,2.015029268,0.096359004,0.145279549,1.160494769,0.251238759,0.2142,5.007,-0.345237034,-0.7096,0.2215,0.596475793,0.9238,4.7855
0.75,0.696217255,1.11E-16,4.3479,82.6162,2.71E-18,0.106046341,2.015029268,0.096359004,0.145279549,1.160494769,0.251238759,0.2142,5.007,-0.345237034,-0.7096,0.2215,0.596475793,0.9238,4.7855
0.75,0.696217255,1.11E-16,4.3479,82.6162,2.71E-18,0.106046341,2.015029268,0.096359004,0.145279549,1.160494769,0.251238759,0.2142,5.007,-0.345237034,-0.7096,0.2215,0.596475793,0.9238,4.7855
0.75,0.696217255,1.11E-16,4.3479,82.6162,2.71E-18,0.106046341,2.015029268,0.096359004,0.145279549,1.160494769,0.251238759,0.2142,5.007,-0.345237034,-0.7096,0.2215,0.596475793,0.9238,4.7855
0.75,0.696217255,1.11E-16,4.3479,82.6162,2.71E-18,0.106046341,2.015029268,0.096359004,0.145279549,1.160494769,0.251238759,0.2142,5.007,-0.345237034,-0.7096,0.2215,0.596475793,0.9238,4.7855
0.75,0.696217255,1.11E-16,4.3479,82.6162,2.71E-18,0.106046341,2.015029268,0.096359004,0.145279549,1.160494769,0.251238759,0.2142,5.007,-0.345237034,-0.7096,0.2215,0.596475793,0.9238,4.7855
0.75,0.696217255,1.11E-16,4.3479,82.6162,2.71E-18,0.106046341,2.015029268,0.096359004,0.145279549,1.160494769,0.251238759,0.2142,5.007,-0.345237034,-0.7096,0.2215,0.596475793,0.9238,4.7855
0.75,0.696217255,1.11E-16,4.3479,82.6162,2.71E-18,0.106046341,2.015029268,0.096359004,0.145279549,1.160494769,0.251238759,0.2142,5.007,-0.345237034,-0.7096,0.2215,0.596475793,0.9238,4.7855
0.75,0.696217255,1.11E-16,4.3479,82.6162,2.71E-18,0.106046341,2.015029268,0.096359004,0.145279549,1.160494769,0.251238759,0.2142,5.007,-0.345237034,-0.7096,0.2215,0.596475793,0.9238,4.7855
0.75,0.696217255,1.11E-16,4.3479,82.6162,2.71E-18,0.106046341,2.015029268,0.096359004,0.145279549,1.160494769,0.251238759,0.2142,5.007,-0.345237034,-0.7096,0.2215,0.596475793,0.9238,4.7855
0.75,0.696217255,1.11E-16,4.3479,82.6162,2.71E-18,0.106046341,2.015029268,0.096359004,0.145279549,1.160494769,0.251238759,0.2142,5.007,-0.345237034,-0.7096,0.2215,0.596475793,0.9238,4.7855
0.444444444,0.359990709,5.55E-17,6.6454,99.8065,1.09E-18,0.130301961,1.956990196,0.120459903,0.156169894,1.230942491,0.41588639,0.8612,6.92,-0.30845646,-0.2035,0.6865,0.72434285,1.0647,6.2335
0.444444444,0.359990709,5.55E-17,6.6454,99.8065,1.09E-18,0.130301961,1.956990196,0.120459903,0.156169894,1.230942491,0.41588639,0.8612,6.92,-0.30845646,-0.2035,0.6865,0.72434285,1.0647,6.2335
0.444444444,0.359990709,5.55E-17,6.6454,99.8065,1.09E-18,0.130301961,1.956990196,0.120459903,0.156169894,1.230942491,0.41588639,0.8612,6.92,-0.30845646,-0.2035,0.6865,0.72434285,1.0647,6.2335
0.444444444,0.359990709,5.55E-17,6.6454,99.8065,1.09E-18,0.130301961,1.956990196,0.120459903,0.156169894,1.230942491,0.41588639,0.8612,6.92,-0.30845646,-0.2035,0.6865,0.72434285,1.0647,6.2335
0.444444444,0.359990709,5.55E-17,6.6454,99.8065,1.09E-18,0.130301961,1.956990196,0.120459903,0.156169894,1.230942491,0.41588639,0.8612,6.92,-0.30845646,-0.2035,0.6865,0.72434285,1.0647,6.2335
