Full-Mol Wiener Index,Individual Conju-Atom Number (Max-Conju),Conju-Part-Wt (Max-Conju),Conju-AtomicWt (Max-Conju),Max Conju-Distance (Max-Conju),Conju-Branch Index (Max-Conju),Conju-Strut Wiener Index (Max-Conju),Conju-Strut-VSA (Max-Conju),Fun_PEOE-Charge_Sum,Fun_LogP_Sum,Fun_MR_Sum,Fun_PEOE-Charge_Mean,Fun_LogP_Mean,Fun_MR_Mean,Fun_PEOE-Charge_Std,Fun_LogP_Std,Fun_MR_Std,Fun_PEOE-Charge_Max,Fun_LogP_Max,Fun_MR_Max,Fun_PEOE-Charge_Min,Fun_LogP_Min,Fun_MR_Min,Fun_PEOE-Charge_Delta,Fun_LogP_Delta,Fun_MR_Delta,Mid-Fun_PEOE-Charge_Sum,Mid-Fun_LogP_Sum,Mid-Fun_MR_Sum,Mid-Fun_PEOE-Charge_Mean,Mid-Fun_LogP_Mean,Mid-Fun_MR_Mean,Mid-Fun_PEOE-Charge_Std,Mid-Fun_LogP_Std,Mid-Fun_MR_Std,Mid-Fun_PEOE-Charge_Max,Mid-Fun_LogP_Max,Mid-Fun_MR_Max,Mid-Fun_PEOE-Charge_Min,Mid-Fun_LogP_Min,Mid-Fun_MR_Min,Mid-Fun_PEOE-Charge_Delta,Mid-Fun_LogP_Delta,Mid-Fun_MR_Delta,Conju_PEOE-Charge_Sum,Conju_LogP_Sum,Conju_MR_Sum,Conju_PEOE-Charge_Mean,Conju_LogP_Mean,Conju_MR_Mean,Conju_PEOE-Charge_Std,Conju_LogP_Std,Conju_MR_Std,Conju_PEOE-Charge_Max,Conju_LogP_Max,Conju_MR_Max,Conju_PEOE-Charge_Min,Conju_LogP_Min,Conju_MR_Min,Conju_PEOE-Charge_Delta,Conju_LogP_Delta,Conju_MR_Delta
1.166666667,9,206.421,10.93566667,5,0,1.166666667,176.0204598,-6.25E-17,3.2416,39.11,-1.56E-17,0.8104,9.7775,0.203159486,0.31408307,8.246815461,0.337276725,1.2863,23.222,-0.205382454,0.4202,1.108,0.542659179,0.8661,22.114,0.674553449,9.0558,124.664,0.168638362,2.26395,31.166,0.113291128,0.58459765,5.366018123,0.286487368,3.2416,39.11,-5.55E-17,1.7065,24.33,0.286487368,1.5351,14.78,-5.55E-17,3.2416,39.11,-5.55E-17,3.2416,39.11,0,0,0,-5.55E-17,3.2416,39.11,-5.55E-17,3.2416,39.11,0,0,0
1,7,151.97,9.71,4,0,1,144.5764466,4.16E-17,2.4491,34.142,2.08E-17,1.22455,17.071,0.050848361,0.37895,8.144,0.050848361,1.6035,25.215,-0.050848361,0.8456,8.927,0.101696721,0.7579,16.288,1.39E-17,2.4491,34.142,1.39E-17,2.4491,34.142,0,0,0,1.39E-17,2.4491,34.142,1.39E-17,2.4491,34.142,0,0,0,1.39E-17,2.4491,34.142,1.39E-17,2.4491,34.142,0,0,0,1.39E-17,2.4491,34.142,1.39E-17,2.4491,34.142,0,0,0
1.615384615,13,224.036,5.233538462,8,0,1.615384615,228.8716606,-1.39E-17,4.1161,59.578,-4.63E-18,1.372033333,19.85933333,0.041516371,0.373787322,7.746539715,0.0508463,1.6768,25.939,-0.050847624,0.8456,8.927,0.101693924,0.8312,17.012,0.0508463,9.8259,143.868,0.016948767,3.2753,47.956,0.023970112,0.684559148,10.759653,0.050847624,4.1161,59.578,-1.32E-06,2.4393,33.639,0.050848948,1.6768,25.939,8.33E-17,4.1161,59.578,8.33E-17,4.1161,59.578,0,0,0,8.33E-17,4.1161,59.578,8.33E-17,4.1161,59.578,0,0,0
1,7,153.966,9.995142857,4,0,1,142.861137,2.78E-17,1.8441,31.937,1.39E-17,0.92205,15.9685,0.049161726,0.07645,7.0415,0.049161726,0.9985,23.01,-0.049161726,0.8456,8.927,0.098323453,0.1529,14.083,-1.39E-17,1.8441,31.937,-1.39E-17,1.8441,31.937,0,0,0,-1.39E-17,1.8441,31.937,-1.39E-17,1.8441,31.937,0,0,0,-1.39E-17,1.8441,31.937,-1.39E-17,1.8441,31.937,0,0,0,-1.39E-17,1.8441,31.937,-1.39E-17,1.8441,31.937,0,0,0
1.381818182,7,153.966,9.995142857,4,0,1,128.4035276,-0.060771528,4.0268,42.839,-0.008681647,0.575257143,6.119857143,0.202202348,0.38183835,7.08713201,0.4328107,1.1639,22.112,-0.164527409,-0.0967,1.108,0.597338109,1.2606,21.004,0.049161229,7.7431,101.89,0.012290307,1.935775,25.4725,0.047955649,0.616047991,11.74732268,0.060771528,2.8629,36.939,-0.060771528,1.1639,5.9,0.121543057,1.699,31.039,0.060771528,1.699,31.039,0.060771528,1.699,31.039,0,0,0,0.060771528,1.699,31.039,0.060771528,1.699,31.039,0,0,0
1.309090909,11,202.01,6.364545455,6,0,1.309090909,189.4195401,0.122301405,5.74,98.651,0.030575351,1.435,24.66275,0.086122486,0.501334145,11.17390385,0.163040244,2.1517,40.516,-0.050823048,0.8456,8.927,0.213863292,1.3061,31.589,0.050823048,5.149,89.959,0.025411524,2.5745,44.9795,0.025411524,0.4228,4.4635,0.050823048,2.9973,49.443,-8.33E-17,2.1517,40.516,0.050823048,0.8456,8.927,-8.33E-17,2.9973,49.443,-8.33E-17,2.9973,49.443,0,0,0,-8.33E-17,2.9973,49.443,-8.33E-17,2.9973,49.443,0,0,0
1.494505495,14,256.103,6.293071429,7,0,1.494505495,228.906301,0.112067794,15.7475,224.698,0.016009685,2.249642857,32.09971429,0.062278645,0.972423657,14.74777467,0.118382471,3.9714,58.104,-0.062390784,0.8456,8.927,0.180773255,3.1258,49.177,0.050823617,8.7884,125.135,0.025411808,4.3942,62.5675,0.025411808,0.4228,4.4635,0.050823617,4.817,67.031,-8.33E-17,3.9714,58.104,0.050823617,0.8456,8.927,-8.33E-17,4.817,67.031,-8.33E-17,4.817,67.031,0,0,0,-8.33E-17,4.817,67.031,-8.33E-17,4.817,67.031,0,0,0
2.437229437,10,193.987,7.3987,6,0.333333333,1.333333333,179.5546361,-0.73613971,2.7825,80.2532,-0.105162816,0.3975,11.46474286,0.246949371,0.830677379,8.83794384,0.281627531,1.5415,25.544,-0.467492182,-0.6608,1.085,0.749119713,2.2023,24.459,-0.273075582,5.9525,145.0934,-0.054615116,1.1905,29.01868,0.068240995,0.899542266,9.908863951,0.068311891,2.304,41.6082,-0.123587521,-0.3338,12.016,0.191899412,2.6378,29.5922,-0.550275058,2.6854,73.2442,-0.183425019,0.895133333,24.41473333,0.149632088,0.986887013,14.52139911,-0.037561949,1.6432,41.6082,-0.389125588,-0.4993,6.092,0.351563639,2.1425,35.5162
2.210526316,10,195.979,7.5979,6,0.333333333,1.333333333,175.0304539,-0.732865921,2.0018,40.6425,-0.18321648,0.50045,10.160625,0.241663626,0.689113581,8.647140043,0.143283639,1.4584,24.317,-0.458482081,-0.2338,1.085,0.60176572,1.6922,23.232,-0.772303959,5.365,109.7455,-0.19307599,1.34125,27.436375,0.17265782,0.99406305,12.61971139,0.09243608,2.304,39.5575,-0.36681992,-0.2338,6.3135,0.459256,2.5378,33.244,-0.274383839,2.0702,39.5575,-0.274383839,2.0702,39.5575,0,0,0,-0.274383839,2.0702,39.5575,-0.274383839,2.0702,39.5575,0,0,0
2.516923077,10,195.979,7.5979,6,0.333333333,1.333333333,175.0304539,-1.248289137,1.6599,45.5435,-0.249657827,0.33198,9.1087,0.254734145,0.702446144,8.015273517,0.14328721,1.4584,24.317,-0.526796332,-0.3419,1.085,0.670083542,1.8003,23.232,-1.281749089,5.0231,114.6465,-0.256349818,1.00462,22.9293,0.203664043,1.115261452,14.44508888,0.092439651,2.304,39.5575,-0.526796332,-0.3419,4.901,0.619235983,2.6459,34.6565,-0.268600105,2.0702,39.5575,-0.268600105,2.0702,39.5575,0,0,0,-0.268600105,2.0702,39.5575,-0.268600105,2.0702,39.5575,0,0,0
2.773399015,10,193.987,7.3987,6,0.333333333,1.333333333,164.6681993,-0.546152801,5.9114,108.2845,-0.060683645,0.656822222,12.03161111,0.174393683,0.697785365,8.830130085,0.147389401,1.4693,24.646,-0.35017789,-0.4841,1.839,0.497567291,1.9534,22.807,-0.474318561,13.5074,243.4875,-0.05928982,1.688425,30.4359375,0.118471274,0.908188506,8.045370833,0.068534384,2.8483,40.3115,-0.281643505,-0.3186,12.9915,0.35017789,3.1669,27.32,-0.358881126,6.0646,100.5215,-0.119627042,2.021533333,33.50716667,0.11470592,0.609642192,6.55870389,-0.031606586,2.8483,40.3115,-0.281643505,1.3964,24.646,0.250036919,1.4519,15.6655
2.35770751,7,151.97,9.71,4,0,1,130.1188372,-1.504586622,0.1922,62.6278,-0.188073328,0.024025,7.828475,0.236315166,0.728162123,6.800810737,0.268442716,1.4584,24.317,-0.459257043,-0.7496,1.085,0.727699759,2.208,23.232,-0.518152327,4.2312,132.5608,-0.086358721,0.7052,22.09346667,0.202832967,1.354078455,13.3872946,0.27276593,2.4984,37.846,-0.357093405,-0.7496,6.846,0.629859335,3.248,31,-0.731410973,1.0551,46.182,-0.243803658,0.3517,15.394,0.175672576,1.384261293,12.625609,0.004323214,2.304,33.244,-0.378640782,-0.7496,6.092,0.382963996,3.0536,27.152
3.594594595,10,195.979,7.5979,6,0.333333333,1.333333333,175.0304539,-0.823893013,2.435,48.7255,-0.164778603,0.487,9.7451,0.219258725,0.616948646,7.778757538,0.14328365,1.4584,24.317,-0.458457177,-0.2338,1.085,0.601740828,1.6922,23.232,-0.86330479,5.7982,117.8285,-0.172660958,1.15964,23.5657,0.159717315,0.960446691,13.68700816,0.092436092,2.304,39.5575,-0.366794348,-0.2338,6.3135,0.45923044,2.5378,33.244,-0.365435835,2.5034,47.6405,-0.182717918,1.2517,23.82025,0.091640339,0.8185,15.73725,-0.091077579,2.0702,39.5575,-0.274358257,0.4332,8.083,0.183280678,1.637,31.4745
2.938423645,16,268.045,4.7528125,10,0,1.9875,246.9259117,-0.238130797,2.9472,68.7535,-0.047626159,0.58944,13.7507,0.183233158,0.936465287,8.627723788,0.155238736,1.659,24.317,-0.325694392,-0.5849,5.007,0.480933129,2.2439,19.31,-0.497619838,7.1988,163.2275,-0.099523968,1.43976,32.6455,0.11734674,1.063211963,16.18424969,0.092906724,2.5325,54.8195,-0.232787668,-0.4309,5.007,0.325694392,2.9634,49.8125,-0.238130797,2.9472,68.7535,-0.119065398,1.4736,34.37675,0.041516466,1.9045,29.36975,-0.077548932,3.3781,63.7465,-0.160581864,-0.4309,5.007,0.083032932,3.809,58.7395
1.2,9,175.992,7.554666667,5,0,1.222222222,153.3980387,-0.078988487,2.7841,42.448,-0.039494244,1.39205,21.224,0.003885956,0.00435,3.422,-0.035608287,1.3964,24.646,-0.0433802,1.3877,17.802,0.007771913,0.0087,6.844,-0.078988487,2.7841,42.448,-0.078988487,2.7841,42.448,0,0,0,-0.078988487,2.7841,42.448,-0.078988487,2.7841,42.448,0,0,0,-0.078988487,2.7841,42.448,-0.078988487,2.7841,42.448,0,0,0,-0.078988487,2.7841,42.448,-0.078988487,2.7841,42.448,0,0,0
1.089285714,5,131.936,14.3872,4,0,1,100.9567003,-0.137769371,0.8479,22.017,-0.068884686,0.42395,11.0085,0.070000656,0.85485,6.0015,0.001115971,1.2788,17.01,-0.138885342,-0.4309,5.007,0.140001313,1.7097,12.003,-0.137769371,0.8479,22.017,-0.137769371,0.8479,22.017,0,0,0,-0.137769371,0.8479,22.017,-0.137769371,0.8479,22.017,0,0,0,-0.137769371,0.8479,22.017,-0.137769371,0.8479,22.017,0,0,0,-0.137769371,0.8479,22.017,-0.137769371,0.8479,22.017,0,0,0
