Full-Mol Wiener Index,Individual Conju-Atom Number (Max-Conju),Conju-Part-Wt (Max-Conju),Conju-AtomicWt (Max-Conju),Max Conju-Distance (Max-Conju),Conju-Branch Index (Max-Conju),Conju-Strut Wiener Index (Max-Conju),Conju-Strut-VSA (Max-Conju),Fun_PEOE-Charge_Sum,Fun_LogP_Sum,Fun_MR_Sum,Fun_PEOE-Charge_Mean,Fun_LogP_Mean,Fun_MR_Mean,Fun_PEOE-Charge_Std,Fun_LogP_Std,Fun_MR_Std,Fun_PEOE-Charge_Max,Fun_LogP_Max,Fun_MR_Max,Fun_PEOE-Charge_Min,Fun_LogP_Min,Fun_MR_Min,Fun_PEOE-Charge_Delta,Fun_LogP_Delta,Fun_MR_Delta,Mid-Fun_PEOE-Charge_Sum,Mid-Fun_LogP_Sum,Mid-Fun_MR_Sum,Mid-Fun_PEOE-Charge_Mean,Mid-Fun_LogP_Mean,Mid-Fun_MR_Mean,Mid-Fun_PEOE-Charge_Std,Mid-Fun_LogP_Std,Mid-Fun_MR_Std,Mid-Fun_PEOE-Charge_Max,Mid-Fun_LogP_Max,Mid-Fun_MR_Max,Mid-Fun_PEOE-Charge_Min,Mid-Fun_LogP_Min,Mid-Fun_MR_Min,Mid-Fun_PEOE-Charge_Delta,Mid-Fun_LogP_Delta,Mid-Fun_MR_Delta,Conju_PEOE-Charge_Sum,Conju_LogP_Sum,Conju_MR_Sum,Conju_PEOE-Charge_Mean,Conju_LogP_Mean,Conju_MR_Mean,Conju_PEOE-Charge_Std,Conju_LogP_Std,Conju_MR_Std,Conju_PEOE-Charge_Max,Conju_LogP_Max,Conju_MR_Max,Conju_PEOE-Charge_Min,Conju_LogP_Min,Conju_MR_Min,Conju_PEOE-Charge_Delta,Conju_LogP_Delta,Conju_MR_Delta
1.557692308,8,126.517,3.814625,4,0.75,1.071428571,130.1968367,-0.379691754,2.2656,31.597,-0.094922939,0.5664,7.89925,0.240248294,0.466993442,9.242828257,0.280378604,1.2243,23.551,-0.373551874,-0.0684,1.085,0.653930478,1.2927,22.466,-0.10545303,5.8239,85.66,-0.026363258,1.455975,21.415,0.213378125,0.913754952,11.94164945,0.199243605,2.334,30.512,-0.373551874,-0.0684,1.085,0.57279548,2.4024,29.427,-0.00613988,2.334,30.512,-0.00613988,2.334,30.512,0,0,0,-0.00613988,2.334,30.512,-0.00613988,2.334,30.512,0,0,0
1.390909091,6,72.066,0.011,3,0.666666667,0.9,98.75282347,-0.379634581,1.4731,26.629,-0.189817291,0.73655,13.3145,0.18373553,0.80495,12.2295,-0.006081761,1.5415,25.544,-0.37355282,-0.0684,1.085,0.367471059,1.6099,24.459,-0.379634581,1.4731,26.629,-0.189817291,0.73655,13.3145,0.18373553,0.80495,12.2295,-0.006081761,1.5415,25.544,-0.37355282,-0.0684,1.085,0.367471059,1.6099,24.459,-0.006081761,1.5415,25.544,-0.006081761,1.5415,25.544,0,0,0,-0.006081761,1.5415,25.544,-0.006081761,1.5415,25.544,0,0,0
2.040441176,12,144.132,0.011,7,0,1.5,183.0480376,-0.379635301,3.1401,52.065,-0.1265451,1.0467,17.355,0.174678484,0.790716768,11.510467,3.65E-07,1.6768,25.939,-0.373552814,-0.0684,1.085,0.373553179,1.7452,24.854,-0.379635301,3.1401,52.065,-0.189817651,1.57005,26.0325,0.183735164,1.63845,24.9475,-0.006082487,3.2085,50.98,-0.373552814,-0.0684,1.085,0.367470327,3.2769,49.895,-0.006082487,3.2085,50.98,-0.006082487,3.2085,50.98,0,0,0,-0.006082487,3.2085,50.98,-0.006082487,3.2085,50.98,0,0,0
1.390909091,6,74.062,0.343666667,3,0.666666667,0.9,97.03751388,-0.381239275,0.8681,24.424,-0.190619637,0.43405,12.212,0.182874304,0.50245,11.127,-0.007745333,0.9365,23.339,-0.373493942,-0.0684,1.085,0.365748608,1.0049,22.254,-0.381239275,0.8681,24.424,-0.190619637,0.43405,12.212,0.182874304,0.50245,11.127,-0.007745333,0.9365,23.339,-0.373493942,-0.0684,1.085,0.365748608,1.0049,22.254,-0.007745333,0.9365,23.339,-0.007745333,0.9365,23.339,0,0,0,-0.007745333,0.9365,23.339,-0.007745333,0.9365,23.339,0,0,0
1.804761905,6,74.062,0.343666667,3,0.666666667,0.9,82.57990449,-0.4420124,3.0508,35.326,-0.063144629,0.435828571,5.046571429,0.235014941,0.413190536,7.286281549,0.432809627,1.1639,22.441,-0.373493938,-0.0967,1.085,0.806303565,1.2606,21.356,-0.4420124,3.0508,35.326,-0.147337467,1.016933333,11.77533333,0.161375385,0.832682342,11.87748684,-0.00774583,1.9553,28.341,-0.373493938,-0.0684,1.085,0.365748108,2.0237,27.256,0.053026803,0.7914,22.441,0.053026803,0.7914,22.441,0,0,0,0.053026803,0.7914,22.441,0.053026803,0.7914,22.441,0,0,0
1.70952381,10,122.106,0.2106,5,0.2,1.211111111,143.595917,-0.315094854,4.702,91.467,-0.078773714,1.1755,22.86675,0.178712065,0.797363452,14.19286385,0.106140867,2.0897,40.845,-0.373552422,-0.0684,1.085,0.479693289,2.1581,39.76,-0.379659115,2.0213,41.93,-0.189829558,1.01065,20.965,0.183722864,1.07905,19.88,-0.006106694,2.0897,40.845,-0.373552422,-0.0684,1.085,0.367445728,2.1581,39.76,-0.006106694,2.0897,40.845,-0.006106694,2.0897,40.845,0,0,0,-0.006106694,2.0897,40.845,-0.006106694,2.0897,40.845,0,0,0
1.885620915,13,176.199,1.553769231,6,0.166666667,1.403846154,183.082678,-0.383123684,14.6475,217.843,-0.054731955,2.0925,31.12042857,0.138039334,1.174058645,16.72910012,0.067613914,3.9094,58.433,-0.373552426,-0.0684,1.085,0.44116634,3.9778,57.348,-0.37965856,3.841,59.518,-0.18982928,1.9205,29.759,0.183723146,1.9889,28.674,-0.006106134,3.9094,58.433,-0.373552426,-0.0684,1.085,0.367446293,3.9778,57.348,-0.006106134,3.9094,58.433,-0.006106134,3.9094,58.433,0,0,0,-0.006106134,3.9094,58.433,-0.006106134,3.9094,58.433,0,0,0
2.847692308,9,114.083,0.675888889,5,0.4,1.222222222,133.731013,-1.115775058,1.8065,72.7402,-0.159396437,0.258071429,10.39145714,0.254413089,0.809113596,9.625599149,0.281627531,1.5415,25.544,-0.467492182,-0.6608,1.085,0.749119713,2.2023,24.459,-0.648282875,1.8749,71.6552,-0.162070719,0.468725,17.9138,0.126742937,0.733930873,12.28936328,-0.037561949,1.5415,33.0102,-0.373552814,-0.3338,1.085,0.335990865,1.8753,31.9252,-0.556357592,1.7778,64.6462,-0.185452531,0.5926,21.54873333,0.148846703,0.839266708,11.34662915,-0.037561949,1.5415,33.0102,-0.389125588,-0.4993,6.092,0.351563639,2.0408,26.9182
2.639492754,9,116.075,0.897222222,5,0.4,1.222222222,129.2068308,-1.112501291,1.0258,33.1295,-0.278125323,0.25645,8.282375,0.213510787,0.661605266,9.685673772,0.086354512,1.3964,24.646,-0.458482087,-0.2338,1.085,0.544836598,1.6302,23.561,-1.020840106,0.8604,38.358,-0.340280035,0.2868,12.786,0.042383832,0.62295453,13.02667468,-0.28046639,1.1626,30.9595,-0.373552814,-0.2338,1.085,0.093086424,1.3964,29.8745,-0.28046639,1.1626,30.9595,-0.28046639,1.1626,30.9595,0,0,0,-0.28046639,1.1626,30.9595,-0.28046639,1.1626,30.9595,0,0,0
2.934482759,9,116.075,0.897222222,5,0.4,1.222222222,129.2068308,-1.627924508,0.6839,38.0305,-0.325584902,0.13678,7.6061,0.214452035,0.638326607,8.768079188,0.086358082,1.3964,24.646,-0.526796332,-0.3419,1.085,0.613154415,1.7383,23.561,-1.536072541,0.5185,43.259,-0.384018135,0.129625,10.81475,0.090798326,0.604289833,11.78677944,-0.274682656,1.1626,30.9595,-0.526796332,-0.3419,1.085,0.252113676,1.5045,29.8745,-0.274682656,1.1626,30.9595,-0.274682656,1.1626,30.9595,0,0,0,-0.274682656,1.1626,30.9595,-0.274682656,1.1626,30.9595,0,0,0
