Full-Mol Wiener Index,Individual Conju-Atom Number (Max-Conju),Conju-Part-Wt (Max-Conju),Conju-AtomicWt (Max-Conju),Max Conju-Distance (Max-Conju),Conju-Branch Index (Max-Conju),Conju-Strut Wiener Index (Max-Conju),Conju-Strut-VSA (Max-Conju),Fun_PEOE-Charge_Sum,Fun_LogP_Sum,Fun_MR_Sum,Fun_PEOE-Charge_Mean,Fun_LogP_Mean,Fun_MR_Mean,Fun_PEOE-Charge_Std,Fun_LogP_Std,Fun_MR_Std,Fun_PEOE-Charge_Max,Fun_LogP_Max,Fun_MR_Max,Fun_PEOE-Charge_Min,Fun_LogP_Min,Fun_MR_Min,Fun_PEOE-Charge_Delta,Fun_LogP_Delta,Fun_MR_Delta,Mid-Fun_PEOE-Charge_Sum,Mid-Fun_LogP_Sum,Mid-Fun_MR_Sum,Mid-Fun_PEOE-Charge_Mean,Mid-Fun_LogP_Mean,Mid-Fun_MR_Mean,Mid-Fun_PEOE-Charge_Std,Mid-Fun_LogP_Std,Mid-Fun_MR_Std,Mid-Fun_PEOE-Charge_Max,Mid-Fun_LogP_Max,Mid-Fun_MR_Max,Mid-Fun_PEOE-Charge_Min,Mid-Fun_LogP_Min,Mid-Fun_MR_Min,Mid-Fun_PEOE-Charge_Delta,Mid-Fun_LogP_Delta,Mid-Fun_MR_Delta,Conju_PEOE-Charge_Sum,Conju_LogP_Sum,Conju_MR_Sum,Conju_PEOE-Charge_Mean,Conju_LogP_Mean,Conju_MR_Mean,Conju_PEOE-Charge_Std,Conju_LogP_Std,Conju_MR_Std,Conju_PEOE-Charge_Max,Conju_LogP_Max,Conju_MR_Max,Conju_PEOE-Charge_Min,Conju_LogP_Min,Conju_MR_Min,Conju_PEOE-Charge_Delta,Conju_LogP_Delta,Conju_MR_Delta
0,0,0,0,0,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,-0.381476092,-0.0684,1.085,-0.381476092,-0.0684,1.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-0.378534007,-0.0684,1.085,-0.378534007,-0.0684,1.085,0,0,0,-0.378534007,-0.0684,1.085,-0.378534007,-0.0684,1.085,0,0,0,-0.378534007,-0.0684,1.085,-0.378534007,-0.0684,1.085,0,0,0,-0.378534007,-0.0684,1.085,-0.378534007,-0.0684,1.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.236111111,3,44.009,2.669666667,2,0,0.666666667,44.91161668,-0.933840139,-0.4706,14.186,-0.233460035,-0.11765,3.5465,0.299856429,0.24014671,2.462216532,0.281649146,0.1655,6.092,-0.467104542,-0.4993,1.085,0.748753689,0.6648,5.007,-0.466735597,-0.4022,13.101,-0.233367799,-0.2011,6.5505,0.133172588,0.1327,5.4655,-0.10019521,-0.0684,12.016,-0.366540387,-0.3338,1.085,0.266345176,0.2654,10.931,-0.381844357,-0.4993,6.092,-0.381844357,-0.4993,6.092,0,0,0,-0.381844357,-0.4993,6.092,-0.381844357,-0.4993,6.092,0,0,0
0.866666667,2,28.01,2.005,1,0,0.5,31.85387564,-0.510040466,-0.4993,6.092,-0.255020233,-0.24965,3.046,0.118230891,0.18125,1.961,-0.136789342,-0.0684,5.007,-0.373251123,-0.4309,1.085,0.236461781,0.3625,3.922,-0.510040466,-0.4993,6.092,-0.255020233,-0.24965,3.046,0.118230891,0.18125,1.961,-0.136789342,-0.0684,5.007,-0.373251123,-0.4309,1.085,0.236461781,0.3625,3.922,-0.136789342,-0.4309,5.007,-0.136789342,-0.4309,5.007,0,0,0,-0.136789342,-0.4309,5.007,-0.136789342,-0.4309,5.007,0,0,0
0.866666667,3,44.009,2.669666667,2,0,0.666666667,44.91161668,-0.878284891,-0.5677,7.177,-0.439142445,-0.28385,3.5885,0.026530621,0.21545,2.5035,-0.412611825,-0.0684,6.092,-0.465673066,-0.4993,1.085,0.053061241,0.4309,5.007,-0.412611825,-0.4993,6.092,-0.412611825,-0.4993,6.092,0,0,0,-0.412611825,-0.4993,6.092,-0.412611825,-0.4993,6.092,0,0,0,-0.412611825,-0.4993,6.092,-0.412611825,-0.4993,6.092,0,0,0,-0.412611825,-0.4993,6.092,-0.412611825,-0.4993,6.092,0,0,0
0,0,0,0,0,0,0,0,-0.381298179,-0.0684,1.085,-0.381298179,-0.0684,1.085,0,0,0,-0.381298179,-0.0684,1.085,-0.381298179,-0.0684,1.085,0,0,0,-0.381298179,-0.0684,1.085,-0.381298179,-0.0684,1.085,0,0,0,-0.381298179,-0.0684,1.085,-0.381298179,-0.0684,1.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-0.381479153,-0.0684,1.085,-0.381479153,-0.0684,1.085,0,0,0,-0.381479153,-0.0684,1.085,-0.381479153,-0.0684,1.085,0,0,0,-0.381479153,-0.0684,1.085,-0.381479153,-0.0684,1.085,0,0,0,-0.381479153,-0.0684,1.085,-0.381479153,-0.0684,1.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.75,2,24.022,0.011,1,0,0.5,37.73681095,-0.375256438,0.4878,10.225,-0.187628219,0.2439,5.1125,0.18574254,0.3123,4.0275,-0.001885679,0.5562,9.14,-0.373370759,-0.0684,1.085,0.37148508,0.6246,8.055,-0.375256438,0.4878,10.225,-0.187628219,0.2439,5.1125,0.18574254,0.3123,4.0275,-0.001885679,0.5562,9.14,-0.373370759,-0.0684,1.085,0.37148508,0.6246,8.055,-0.001885679,0.5562,9.14,-0.001885679,0.5562,9.14,0,0,0,-0.001885679,0.5562,9.14,-0.001885679,0.5562,9.14,0,0,0
0,0,0,0,0,0,0,0,-0.896569094,-0.4103,5.986,-0.448284547,-0.20515,2.993,0.072422423,0.13675,1.908,-0.375862124,-0.0684,4.901,-0.520706971,-0.3419,1.085,0.144844847,0.2735,3.816,-0.896569094,-0.4103,5.986,-0.448284547,-0.20515,2.993,0.072422423,0.13675,1.908,-0.375862124,-0.0684,4.901,-0.520706971,-0.3419,1.085,0.144844847,0.2735,3.816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.671428571,8,106.06,1.2575,4,0.5,1.107142857,108.1942883,-1.48306756,1.3985,41.3325,-0.185383445,0.1748125,5.1665625,0.354920999,0.343969092,5.676667935,0.499963819,0.6554,18.932,-0.464358058,-0.3808,1.085,0.964321877,1.0362,17.847,-1.392282828,1.9384,98.3165,-0.198897547,0.276914286,14.04521429,0.313408105,0.331454011,9.269183293,0.052351609,0.8798,31.1695,-0.842872811,-0.0683,6.862,0.89522442,0.9481,24.3075,-0.45784435,0.4216,25.2455,-0.45784435,0.4216,25.2455,0,0,0,-0.45784435,0.4216,25.2455,-0.45784435,0.4216,25.2455,0,0,0
1.671428571,8,106.06,1.2575,4,0.5,1.107142857,108.1942883,-1.48306756,1.3985,41.3325,-0.185383445,0.1748125,5.1665625,0.354920999,0.343969092,5.676667935,0.499963819,0.6554,18.932,-0.464358058,-0.3808,1.085,0.964321877,1.0362,17.847,-1.392282828,1.9384,98.3165,-0.198897547,0.276914286,14.04521429,0.313408105,0.331454011,9.269183293,0.052351609,0.8798,31.1695,-0.842872811,-0.0683,6.862,0.89522442,0.9481,24.3075,-0.45784435,0.4216,25.2455,-0.45784435,0.4216,25.2455,0,0,0,-0.45784435,0.4216,25.2455,-0.45784435,0.4216,25.2455,0,0,0
1.671428571,8,106.06,1.2575,4,0.5,1.107142857,108.1942883,-1.48306756,1.3985,41.3325,-0.185383445,0.1748125,5.1665625,0.354920999,0.343969092,5.676667935,0.499963819,0.6554,18.932,-0.464358058,-0.3808,1.085,0.964321877,1.0362,17.847,-1.392282828,1.9384,98.3165,-0.198897547,0.276914286,14.04521429,0.313408105,0.331454011,9.269183293,0.052351609,0.8798,31.1695,-0.842872811,-0.0683,6.862,0.89522442,0.9481,24.3075,-0.45784435,0.4216,25.2455,-0.45784435,0.4216,25.2455,0,0,0,-0.45784435,0.4216,25.2455,-0.45784435,0.4216,25.2455,0,0,0
