Atom Num Conju-All Ratio,AtomWt Conju-All Ratio,Atom_PEOE-Charge_Sum,Atom_LogP_Sum,Atom_MR_Sum,Atom_PEOE-Charge_Mean,Atom_LogP_Mean,Atom_MR_Mean,Atom_PEOE-Charge_Std,Atom_LogP_Std,Atom_MR_Std,Atom_PEOE-Charge_Max,Atom_LogP_Max,Atom_MR_Max,Atom_PEOE-Charge_Min,Atom_LogP_Min,Atom_MR_Min,Atom_PEOE-Charge_Delta,Atom_LogP_Delta,Atom_MR_Delta
0.636363636,0.67540121,-4.16E-17,3.4679,39.144,-2.78E-18,0.231193333,2.6096,0.138325188,0.211429649,1.994064385,0.415887362,0.8456,8.927,-0.166141378,-0.0967,1.057,0.58202874,0.9423,7.87
1,0.97696,-5.55E-17,2.5882,34.1,-4.63E-18,0.215683333,2.841666667,0.083070435,0.210768087,2.123236615,0.122775605,0.8456,8.927,-0.207035213,0,1.057,0.329810817,0.8456,7.87
1,0.978940221,0,3.1025,39.152,0,0.258541667,3.262666667,0.054631875,0.23238824,2.205721814,0.063890481,0.8456,8.927,-0.084355838,0.123,1.057,0.148246319,0.7226,7.87
0.75,0.814292127,4.16E-17,2.506,52.2618,2.31E-18,0.139222222,2.903433333,0.098834546,0.279561111,2.30424295,0.176473852,0.8456,8.927,-0.223962976,-0.3339,0.7774,0.400436828,1.1795,8.1496
1,0.985561842,-5.55E-17,3.2416,39.11,-4.63E-18,0.270133333,3.259166667,0.088281295,0.243405743,2.201370514,0.141358891,0.8456,8.927,-0.205382454,0,1.057,0.346741346,0.8456,7.87
1,0.967900134,6.94E-17,2.4491,34.142,5.78E-18,0.204091667,2.845166667,0.056675416,0.194727482,2.128434355,0.063468809,0.8456,8.927,-0.062197798,0.123,1.057,0.125666607,0.7226,7.87
1,0.961082417,2.78E-17,4.1161,59.578,1.26E-18,0.187095455,2.708090909,0.055052189,0.149615967,1.783781247,0.063490931,0.8456,8.927,-0.062233306,0.123,1.057,0.125724237,0.7226,7.87
1,0.97448069,4.16E-17,1.8441,31.937,3.78E-18,0.167645455,2.903363636,0.096227702,0.254147063,2.159267648,0.085220555,0.8456,8.927,-0.263579185,-0.3239,1.057,0.34879974,1.1695,7.87
0.636363636,0.681280559,-1.94E-16,2.8629,36.939,-1.39E-17,0.204492857,2.6385,0.163851262,0.26071835,2.014945542,0.4328107,0.8456,8.927,-0.25061961,-0.3239,1.057,0.68343031,1.1695,7.87
1,0.970931183,-1.11E-16,2.9973,49.443,-6.53E-18,0.176311765,2.908411765,0.080810755,0.209492872,1.919954903,0.084022253,0.8456,8.927,-0.256285746,-0.3239,1.057,0.340308,1.1695,7.87
1,0.973187313,-8.33E-17,4.817,67.031,-3.97E-18,0.229380952,3.191952381,0.057537719,0.178415015,1.982573567,0.064179859,0.8456,8.927,-0.135202129,0.123,1.057,0.199381988,0.7226,7.87
0.863636364,0.855997548,4.16E-17,2.9632,87.5582,1.10E-18,0.077978947,2.304163158,0.143207596,0.220241002,1.691195209,0.328190319,0.8456,8.927,-0.467492182,-0.7096,0,0.795682501,1.5552,8.927
0.5,0.577643962,-8.33E-17,5.0667,84.6885,-1.94E-18,0.117830233,1.9695,0.104047569,0.14347912,1.486471978,0.337881277,0.8456,8.927,-0.458482081,-0.2783,0.2215,0.796363358,1.1239,8.7055
0.384615385,0.456547618,1.67E-16,2.6123,92.3305,3.54E-18,0.055580851,1.964478723,0.160404817,0.18228306,1.457575665,0.338068501,0.8456,8.927,-0.4528927,-0.2783,0.2215,0.790961201,1.1239,8.7055
0.827586207,0.836041616,1.94E-16,7.4949,122.9575,3.97E-18,0.152957143,2.509336735,0.087021213,0.182578187,1.642358177,0.253588504,0.8456,8.927,-0.334661077,-0.3187,0.2215,0.58824958,1.1643,8.7055
0.565217391,0.591638369,9.71E-17,1.6263,85.9758,2.49E-18,0.0417,2.204507692,0.149451761,0.212966341,1.845715108,0.330352577,0.8456,8.927,-0.459257043,-0.3339,0,0.78960962,1.1795,8.927
0.324324324,0.386191606,-1.25E-16,10.0159,156.3915,-1.45E-18,0.116463953,1.818505814,0.078264259,0.105920239,1.197799583,0.337881933,0.8456,8.927,-0.458457177,-0.2783,0.2215,0.79633911,1.1239,8.7055
0.620689655,0.653001041,1.11E-16,6.0935,115.1665,2.06E-18,0.112842593,2.132712963,0.102090439,0.165514243,1.504634149,0.343000758,0.8456,8.927,-0.422938923,-0.4195,0,0.765939681,1.2651,8.927
0.9,0.902250088,4.16E-17,2.9785,47.05,2.45E-18,0.175205882,2.767647059,0.050431941,0.17698133,1.938385894,0.063780512,0.8456,8.927,-0.061947246,-0.0516,1.057,0.125727757,0.8972,7.87
0.625,0.753812313,-4.16E-17,2.0182,35.868,-2.78E-18,0.134546667,2.3912,0.092088984,0.225173174,2.164746704,0.155983602,0.8456,8.927,-0.294868944,-0.2783,0,0.450852546,1.1239,8.927
0.5,0.617752635,0,2.906,59.434,0,0.096866667,1.981133333,0.135781997,0.212049415,1.652875308,0.410042898,0.8456,8.927,-0.443693595,-0.3187,0.389,0.853736492,1.1643,8.538
0.25,0.15821194,6.94E-18,1.893,36.19,4.08E-19,0.111352941,2.128823529,0.087381042,0.225736982,2.033439458,0.133510625,0.8456,8.927,-0.299709729,-0.2783,0,0.433220354,1.1239,8.927
0.9,0.904208554,-6.94E-17,2.6517,44.1465,-4.08E-18,0.155982353,2.596852941,0.091981313,0.199406252,2.051824223,0.159286892,0.8456,8.927,-0.294546242,-0.2783,0.2215,0.453833133,1.1239,8.7055
0.9,0.904208554,-6.94E-17,2.6517,44.1465,-4.08E-18,0.155982353,2.596852941,0.091981313,0.199406252,2.051824223,0.159286892,0.8456,8.927,-0.294546242,-0.2783,0.2215,0.453833133,1.1239,8.7055
0.9,0.904208554,-6.94E-17,2.6517,44.1465,-4.08E-18,0.155982353,2.596852941,0.091981313,0.199406252,2.051824223,0.159286892,0.8456,8.927,-0.294546242,-0.2783,0.2215,0.453833133,1.1239,8.7055
0.9,0.904208554,-6.94E-17,2.6517,44.1465,-4.08E-18,0.155982353,2.596852941,0.091981313,0.199406252,2.051824223,0.159286892,0.8456,8.927,-0.294546242,-0.2783,0.2215,0.453833133,1.1239,8.7055
0.9,0.904208554,-6.94E-17,2.6517,44.1465,-4.08E-18,0.155982353,2.596852941,0.091981313,0.199406252,2.051824223,0.159286892,0.8456,8.927,-0.294546242,-0.2783,0.2215,0.453833133,1.1239,8.7055
0.9,0.904208554,-6.94E-17,2.6517,44.1465,-4.08E-18,0.155982353,2.596852941,0.091981313,0.199406252,2.051824223,0.159286892,0.8456,8.927,-0.294546242,-0.2783,0.2215,0.453833133,1.1239,8.7055
0.9,0.904208554,-6.94E-17,2.6517,44.1465,-4.08E-18,0.155982353,2.596852941,0.091981313,0.199406252,2.051824223,0.159286892,0.8456,8.927,-0.294546242,-0.2783,0.2215,0.453833133,1.1239,8.7055
0.9,0.904208554,-6.94E-17,2.6517,44.1465,-4.08E-18,0.155982353,2.596852941,0.091981313,0.199406252,2.051824223,0.159286892,0.8456,8.927,-0.294546242,-0.2783,0.2215,0.453833133,1.1239,8.7055
0.9,0.904208554,-6.94E-17,2.6517,44.1465,-4.08E-18,0.155982353,2.596852941,0.091981313,0.199406252,2.051824223,0.159286892,0.8456,8.927,-0.294546242,-0.2783,0.2215,0.453833133,1.1239,8.7055
1,0.989577679,-1.67E-16,1.8925,34.742,-1.67E-17,0.18925,3.4742,0.132837587,0.349513179,2.245882535,0.221827995,0.8456,8.927,-0.225343134,-0.3239,1.057,0.447171129,1.1695,7.87
1,0.989577679,-1.67E-16,1.8925,34.742,-1.67E-17,0.18925,3.4742,0.132837587,0.349513179,2.245882535,0.221827995,0.8456,8.927,-0.225343134,-0.3239,1.057,0.447171129,1.1695,7.87
1,0.989577679,-1.67E-16,1.8925,34.742,-1.67E-17,0.18925,3.4742,0.132837587,0.349513179,2.245882535,0.221827995,0.8456,8.927,-0.225343134,-0.3239,1.057,0.447171129,1.1695,7.87
1,0.989577679,-1.67E-16,1.8925,34.742,-1.67E-17,0.18925,3.4742,0.132837587,0.349513179,2.245882535,0.221827995,0.8456,8.927,-0.225343134,-0.3239,1.057,0.447171129,1.1695,7.87
1,0.989577679,-1.67E-16,1.8925,34.742,-1.67E-17,0.18925,3.4742,0.132837587,0.349513179,2.245882535,0.221827995,0.8456,8.927,-0.225343134,-0.3239,1.057,0.447171129,1.1695,7.87
1,0.989577679,-1.67E-16,1.8925,34.742,-1.67E-17,0.18925,3.4742,0.132837587,0.349513179,2.245882535,0.221827995,0.8456,8.927,-0.225343134,-0.3239,1.057,0.447171129,1.1695,7.87
1,0.989577679,-1.67E-16,1.8925,34.742,-1.67E-17,0.18925,3.4742,0.132837587,0.349513179,2.245882535,0.221827995,0.8456,8.927,-0.225343134,-0.3239,1.057,0.447171129,1.1695,7.87
1,0.989577679,-1.67E-16,1.8925,34.742,-1.67E-17,0.18925,3.4742,0.132837587,0.349513179,2.245882535,0.221827995,0.8456,8.927,-0.225343134,-0.3239,1.057,0.447171129,1.1695,7.87
1,0.989577679,-1.67E-16,1.8925,34.742,-1.67E-17,0.18925,3.4742,0.132837587,0.349513179,2.245882535,0.221827995,0.8456,8.927,-0.225343134,-0.3239,1.057,0.447171129,1.1695,7.87
1,0.989577679,-1.67E-16,1.8925,34.742,-1.67E-17,0.18925,3.4742,0.132837587,0.349513179,2.245882535,0.221827995,0.8456,8.927,-0.225343134,-0.3239,1.057,0.447171129,1.1695,7.87
1,0.989577679,-1.67E-16,1.8925,34.742,-1.67E-17,0.18925,3.4742,0.132837587,0.349513179,2.245882535,0.221827995,0.8456,8.927,-0.225343134,-0.3239,1.057,0.447171129,1.1695,7.87
1,0.989577679,-1.67E-16,1.8925,34.742,-1.67E-17,0.18925,3.4742,0.132837587,0.349513179,2.245882535,0.221827995,0.8456,8.927,-0.225343134,-0.3239,1.057,0.447171129,1.1695,7.87
1,0.989577679,-1.67E-16,1.8925,34.742,-1.67E-17,0.18925,3.4742,0.132837587,0.349513179,2.245882535,0.221827995,0.8456,8.927,-0.225343134,-0.3239,1.057,0.447171129,1.1695,7.87
1,0.989577679,-1.67E-16,1.8925,34.742,-1.67E-17,0.18925,3.4742,0.132837587,0.349513179,2.245882535,0.221827995,0.8456,8.927,-0.225343134,-0.3239,1.057,0.447171129,1.1695,7.87
1,0.989577679,-1.67E-16,1.8925,34.742,-1.67E-17,0.18925,3.4742,0.132837587,0.349513179,2.245882535,0.221827995,0.8456,8.927,-0.225343134,-0.3239,1.057,0.447171129,1.1695,7.87
1,0.989577679,-1.67E-16,1.8925,34.742,-1.67E-17,0.18925,3.4742,0.132837587,0.349513179,2.245882535,0.221827995,0.8456,8.927,-0.225343134,-0.3239,1.057,0.447171129,1.1695,7.87
1,0.989577679,-1.67E-16,1.8925,34.742,-1.67E-17,0.18925,3.4742,0.132837587,0.349513179,2.245882535,0.221827995,0.8456,8.927,-0.225343134,-0.3239,1.057,0.447171129,1.1695,7.87
1,0.989577679,-1.67E-16,1.8925,34.742,-1.67E-17,0.18925,3.4742,0.132837587,0.349513179,2.245882535,0.221827995,0.8456,8.927,-0.225343134,-0.3239,1.057,0.447171129,1.1695,7.87
1,0.989577679,-1.67E-16,1.8925,34.742,-1.67E-17,0.18925,3.4742,0.132837587,0.349513179,2.245882535,0.221827995,0.8456,8.927,-0.225343134,-0.3239,1.057,0.447171129,1.1695,7.87
1,0.989577679,-1.67E-16,1.8925,34.742,-1.67E-17,0.18925,3.4742,0.132837587,0.349513179,2.245882535,0.221827995,0.8456,8.927,-0.225343134,-0.3239,1.057,0.447171129,1.1695,7.87
1,0.989577679,-1.67E-16,1.8925,34.742,-1.67E-17,0.18925,3.4742,0.132837587,0.349513179,2.245882535,0.221827995,0.8456,8.927,-0.225343134,-0.3239,1.057,0.447171129,1.1695,7.87
1,0.989577679,-1.67E-16,1.8925,34.742,-1.67E-17,0.18925,3.4742,0.132837587,0.349513179,2.245882535,0.221827995,0.8456,8.927,-0.225343134,-0.3239,1.057,0.447171129,1.1695,7.87
1,0.989577679,-1.67E-16,1.8925,34.742,-1.67E-17,0.18925,3.4742,0.132837587,0.349513179,2.245882535,0.221827995,0.8456,8.927,-0.225343134,-0.3239,1.057,0.447171129,1.1695,7.87
1,0.989577679,-1.67E-16,1.8925,34.742,-1.67E-17,0.18925,3.4742,0.132837587,0.349513179,2.245882535,0.221827995,0.8456,8.927,-0.225343134,-0.3239,1.057,0.447171129,1.1695,7.87
1,0.989577679,-1.67E-16,1.8925,34.742,-1.67E-17,0.18925,3.4742,0.132837587,0.349513179,2.245882535,0.221827995,0.8456,8.927,-0.225343134,-0.3239,1.057,0.447171129,1.1695,7.87
1,0.989577679,-1.67E-16,1.8925,34.742,-1.67E-17,0.18925,3.4742,0.132837587,0.349513179,2.245882535,0.221827995,0.8456,8.927,-0.225343134,-0.3239,1.057,0.447171129,1.1695,7.87
1,0.989577679,-1.67E-16,1.8925,34.742,-1.67E-17,0.18925,3.4742,0.132837587,0.349513179,2.245882535,0.221827995,0.8456,8.927,-0.225343134,-0.3239,1.057,0.447171129,1.1695,7.87
1,0.989577679,-1.67E-16,1.8925,34.742,-1.67E-17,0.18925,3.4742,0.132837587,0.349513179,2.245882535,0.221827995,0.8456,8.927,-0.225343134,-0.3239,1.057,0.447171129,1.1695,7.87
1,0.989577679,-1.67E-16,1.8925,34.742,-1.67E-17,0.18925,3.4742,0.132837587,0.349513179,2.245882535,0.221827995,0.8456,8.927,-0.225343134,-0.3239,1.057,0.447171129,1.1695,7.87
1,0.989577679,-1.67E-16,1.8925,34.742,-1.67E-17,0.18925,3.4742,0.132837587,0.349513179,2.245882535,0.221827995,0.8456,8.927,-0.225343134,-0.3239,1.057,0.447171129,1.1695,7.87
1,0.989577679,-1.67E-16,1.8925,34.742,-1.67E-17,0.18925,3.4742,0.132837587,0.349513179,2.245882535,0.221827995,0.8456,8.927,-0.225343134,-0.3239,1.057,0.447171129,1.1695,7.87
1,0.989577679,-1.67E-16,1.8925,34.742,-1.67E-17,0.18925,3.4742,0.132837587,0.349513179,2.245882535,0.221827995,0.8456,8.927,-0.225343134,-0.3239,1.057,0.447171129,1.1695,7.87
1,0.989577679,-1.67E-16,1.8925,34.742,-1.67E-17,0.18925,3.4742,0.132837587,0.349513179,2.245882535,0.221827995,0.8456,8.927,-0.225343134,-0.3239,1.057,0.447171129,1.1695,7.87
1,0.989577679,-1.67E-16,1.8925,34.742,-1.67E-17,0.18925,3.4742,0.132837587,0.349513179,2.245882535,0.221827995,0.8456,8.927,-0.225343134,-0.3239,1.057,0.447171129,1.1695,7.87
1,0.989577679,-1.67E-16,1.8925,34.742,-1.67E-17,0.18925,3.4742,0.132837587,0.349513179,2.245882535,0.221827995,0.8456,8.927,-0.225343134,-0.3239,1.057,0.447171129,1.1695,7.87
1,0.989577679,-1.67E-16,1.8925,34.742,-1.67E-17,0.18925,3.4742,0.132837587,0.349513179,2.245882535,0.221827995,0.8456,8.927,-0.225343134,-0.3239,1.057,0.447171129,1.1695,7.87
1,0.98904324,-1.39E-16,1.11078,34.447,-1.26E-17,0.10098,3.131545455,0.14635893,0.294012172,2.060753144,0.231689647,0.8456,8.927,-0.226353632,-0.3239,1.057,0.458043279,1.1695,7.87
0.888888889,0.916856836,1.67E-16,1.961,41.513,1.19E-17,0.140071429,2.965214286,0.112248453,0.306178275,2.341929308,0.186739892,0.8456,8.927,-0.229969609,-0.3239,1.057,0.416709502,1.1695,7.87
0.888888889,0.909788796,-2.22E-16,1.2477,36.284,-1.59E-17,0.089121429,2.591714286,0.178096556,0.3263989,2.023373471,0.315530718,0.8456,8.927,-0.46680278,-0.4195,1.057,0.782333498,1.2651,7.87
0.636363636,0.687108726,-1.67E-16,2.2579,34.734,-1.28E-17,0.173684615,2.671846154,0.190015868,0.305047729,2.038264339,0.451004958,0.8456,8.927,-0.231772905,-0.3239,1.057,0.682777863,1.1695,7.87
1,0.983476132,-8.33E-17,1.71578,36.652,-6.94E-18,0.142981667,3.054333333,0.113133568,0.250487793,2.043885284,0.140018223,0.8456,8.927,-0.244405912,-0.3239,1.057,0.384424136,1.1695,7.87
1,0.990729031,-1.80E-16,2.36918,41.662,-1.50E-17,0.197431667,3.471833333,0.114430641,0.29237735,2.082735894,0.146321074,0.8456,8.927,-0.241994365,-0.3239,1.057,0.38831544,1.1695,7.87
0.636363636,0.681280559,1.11E-16,2.8629,36.939,7.93E-18,0.204492857,2.6385,0.159974305,0.26071835,2.014945542,0.417406437,0.8456,8.927,-0.262946366,-0.3239,1.057,0.680352803,1.1695,7.87
1,0.983476132,-8.33E-17,1.71578,36.652,-6.94E-18,0.142981667,3.054333333,0.112350358,0.250487793,2.043885284,0.141055627,0.8456,8.927,-0.24550329,-0.3239,1.057,0.386558918,1.1695,7.87
1,0.984286256,9.71E-17,2.4975,36.947,8.83E-18,0.227045455,3.358818182,0.095889839,0.293554645,2.226559303,0.129620306,0.8456,8.927,-0.244516304,-0.3239,1.057,0.37413661,1.1695,7.87
0.875,0.895021073,-2.78E-17,2.15252,36.674,-1.98E-18,0.153751429,2.619571429,0.081919753,0.226715997,2.023747257,0.084048107,0.8456,8.927,-0.261552938,-0.3239,1.057,0.345601045,1.1695,7.87
0.636363636,0.67540121,-4.16E-17,3.4679,39.144,-2.78E-18,0.231193333,2.6096,0.138325188,0.211429649,1.994064385,0.415887362,0.8456,8.927,-0.166141378,-0.0967,1.057,0.58202874,0.9423,7.87
1,0.984880756,1.39E-16,2.45988,38.815,1.07E-17,0.189221538,2.985769231,0.098357471,0.215629534,2.022399685,0.125141733,0.8456,8.927,-0.206944423,0,1.057,0.332086156,0.8456,7.87
0.692307692,0.727875335,-1.11E-16,3.7461,39.06,-7.40E-18,0.24974,2.604,0.165791261,0.232325728,1.984511056,0.421539854,0.8456,8.927,-0.206209624,-0.0967,1.057,0.627749479,0.9423,7.87
0.642857143,0.689406853,-8.33E-17,3.5174,51.6005,-3.97E-18,0.167495238,2.457166667,0.119087768,0.204379587,1.900718394,0.273934596,0.8456,8.927,-0.294210409,-0.2783,0.2215,0.568145005,1.1239,8.7055
1,0.967900134,6.94E-17,2.4491,34.142,5.78E-18,0.204091667,2.845166667,0.056675416,0.194727482,2.128434355,0.063468809,0.8456,8.927,-0.062197798,0.123,1.057,0.125666607,0.7226,7.87
0.857142857,0.862373633,-5.55E-17,3.1421,59.4085,-2.22E-18,0.125684,2.37634,0.136588138,0.182776985,1.833625331,0.337603551,0.8456,8.927,-0.461781126,-0.2783,0.2215,0.799384677,1.1239,8.7055
1,0.989577679,-1.67E-16,1.8925,34.742,-1.67E-17,0.18925,3.4742,0.132837587,0.349513179,2.245882535,0.221827995,0.8456,8.927,-0.225343134,-0.3239,1.057,0.447171129,1.1695,7.87
1,0.989577679,-1.67E-16,1.8925,34.742,-1.67E-17,0.18925,3.4742,0.132837587,0.349513179,2.245882535,0.221827995,0.8456,8.927,-0.225343134,-0.3239,1.057,0.447171129,1.1695,7.87
1,0.989577679,-1.67E-16,1.8925,34.742,-1.67E-17,0.18925,3.4742,0.132837587,0.349513179,2.245882535,0.221827995,0.8456,8.927,-0.225343134,-0.3239,1.057,0.447171129,1.1695,7.87
1,0.989577679,-1.67E-16,1.8925,34.742,-1.67E-17,0.18925,3.4742,0.132837587,0.349513179,2.245882535,0.221827995,0.8456,8.927,-0.225343134,-0.3239,1.057,0.447171129,1.1695,7.87
1,0.989577679,-1.67E-16,1.8925,34.742,-1.67E-17,0.18925,3.4742,0.132837587,0.349513179,2.245882535,0.221827995,0.8456,8.927,-0.225343134,-0.3239,1.057,0.447171129,1.1695,7.87
1,0.989577679,-1.67E-16,1.8925,34.742,-1.67E-17,0.18925,3.4742,0.132837587,0.349513179,2.245882535,0.221827995,0.8456,8.927,-0.225343134,-0.3239,1.057,0.447171129,1.1695,7.87
1,0.989577679,-1.67E-16,1.8925,34.742,-1.67E-17,0.18925,3.4742,0.132837587,0.349513179,2.245882535,0.221827995,0.8456,8.927,-0.225343134,-0.3239,1.057,0.447171129,1.1695,7.87
1,0.989577679,-1.67E-16,1.8925,34.742,-1.67E-17,0.18925,3.4742,0.132837587,0.349513179,2.245882535,0.221827995,0.8456,8.927,-0.225343134,-0.3239,1.057,0.447171129,1.1695,7.87
1,0.989577679,-1.67E-16,1.8925,34.742,-1.67E-17,0.18925,3.4742,0.132837587,0.349513179,2.245882535,0.221827995,0.8456,8.927,-0.225343134,-0.3239,1.057,0.447171129,1.1695,7.87
1,0.989577679,-1.67E-16,1.8925,34.742,-1.67E-17,0.18925,3.4742,0.132837587,0.349513179,2.245882535,0.221827995,0.8456,8.927,-0.225343134,-0.3239,1.057,0.447171129,1.1695,7.87
0.545454545,0.453419236,-1,2.6157,39.224,-0.055555556,0.145316667,2.179111111,0.214546673,0.174267924,1.36939812,0.482063029,0.4202,5.754,-0.448654062,-0.3808,1.057,0.93071709,0.801,4.697
0.545454545,0.453419236,-1,2.6157,39.224,-0.055555556,0.145316667,2.179111111,0.214546673,0.174267924,1.36939812,0.482063029,0.4202,5.754,-0.448654062,-0.3808,1.057,0.93071709,0.801,4.697
0.545454545,0.453419236,-1,2.6157,39.224,-0.055555556,0.145316667,2.179111111,0.214546673,0.174267924,1.36939812,0.482063029,0.4202,5.754,-0.448654062,-0.3808,1.057,0.93071709,0.801,4.697
0.545454545,0.453419236,-1,2.6157,39.224,-0.055555556,0.145316667,2.179111111,0.214546673,0.174267924,1.36939812,0.482063029,0.4202,5.754,-0.448654062,-0.3808,1.057,0.93071709,0.801,4.697
0.545454545,0.453419236,-1,2.6157,39.224,-0.055555556,0.145316667,2.179111111,0.214546673,0.174267924,1.36939812,0.482063029,0.4202,5.754,-0.448654062,-0.3808,1.057,0.93071709,0.801,4.697
0.545454545,0.453419236,-1,2.6157,39.224,-0.055555556,0.145316667,2.179111111,0.214546673,0.174267924,1.36939812,0.482063029,0.4202,5.754,-0.448654062,-0.3808,1.057,0.93071709,0.801,4.697
0.545454545,0.453419236,-1,2.6157,39.224,-0.055555556,0.145316667,2.179111111,0.214546673,0.174267924,1.36939812,0.482063029,0.4202,5.754,-0.448654062,-0.3808,1.057,0.93071709,0.801,4.697
0.545454545,0.453419236,-1,2.6157,39.224,-0.055555556,0.145316667,2.179111111,0.214546673,0.174267924,1.36939812,0.482063029,0.4202,5.754,-0.448654062,-0.3808,1.057,0.93071709,0.801,4.697
0.545454545,0.453419236,-1,2.6157,39.224,-0.055555556,0.145316667,2.179111111,0.214546673,0.174267924,1.36939812,0.482063029,0.4202,5.754,-0.448654062,-0.3808,1.057,0.93071709,0.801,4.697
0.545454545,0.453419236,-1,2.6157,39.224,-0.055555556,0.145316667,2.179111111,0.214546673,0.174267924,1.36939812,0.482063029,0.4202,5.754,-0.448654062,-0.3808,1.057,0.93071709,0.801,4.697
0.545454545,0.453419236,-1,2.6157,39.224,-0.055555556,0.145316667,2.179111111,0.214546673,0.174267924,1.36939812,0.482063029,0.4202,5.754,-0.448654062,-0.3808,1.057,0.93071709,0.801,4.697
0.545454545,0.453419236,-1,2.6157,39.224,-0.055555556,0.145316667,2.179111111,0.214546673,0.174267924,1.36939812,0.482063029,0.4202,5.754,-0.448654062,-0.3808,1.057,0.93071709,0.801,4.697
0.545454545,0.453419236,-1,2.6157,39.224,-0.055555556,0.145316667,2.179111111,0.214546673,0.174267924,1.36939812,0.482063029,0.4202,5.754,-0.448654062,-0.3808,1.057,0.93071709,0.801,4.697
