fold,r2,rmse
1,0.3542286247883857,0.7560136945564934
2,0.2687679289484906,0.8277010042032007
3,0.378793389597002,0.7299491929720231
4,0.4355698784299644,0.7220201010496984
5,0.365762690265461,0.7777797923371278
6,0.3509244865402772,0.8662079432100979
7,0.3086033409651665,0.822148461392663
8,0.3985777483276246,0.7535378169510327
9,0.4576152351305215,0.7342619431569688
10,0.4224737641406788,0.7460551348791291
