fold,r2,rmse
1,0.61419436008718,1.645559379053688
2,-0.0755549852875403,2.208317056871661
3,-0.3491963320423938,3.726008463588197
4,0.6291593049407418,1.4877864527415503
5,0.6013966183971767,1.7722563654170282
6,0.381648346247059,1.4581032369777318
7,0.6255507126709337,1.7472474505142512
8,0.2648070415475758,2.115713770874187
9,0.5065748106912763,1.7086725621799357
10,0.1841958892749667,1.9545560195565808
