fold,r2,rmse
1,-0.0057539115656417,0.8844209771442786
2,0.2978596439601887,0.8041494265785005
3,0.2845007733095297,0.9332720158979498
4,0.3080708738425333,0.8033413738147703
5,0.1717130223000028,0.7774546793002262
6,0.1801570611018238,0.9995852109976024
7,0.3211689538621748,0.7217595114918416
8,0.2370813553435593,1.0069061450893673
9,0.3239872396807275,0.7763766294372549
10,0.174896650979821,0.7928113299071048
