fold,r2,rmse
1,0.5293768541814149,1.844850216879272
2,0.5621256348478479,1.7140616641205706
3,0.4557633757455247,2.0554566391611377
4,0.6795098191064611,1.514863298238973
5,0.3996575398688079,2.2717486104820157
6,0.6731222360010354,1.4026288426196831
7,0.5235150097311189,1.7532562737196442
8,0.7040584746781839,1.4981986052012968
9,0.619421173815049,1.675381581740273
10,0.3520284034269767,2.099919806159238
