fold,r2,rmse
1,0.696776742890971,1.48083177455181
2,0.695921428729257,1.42838272611144
3,0.43648809947512,2.09153907927189
4,0.695596410869757,1.4763555601145
5,0.535641637960101,1.99796269995553
6,0.512078162664812,1.7136621472097
7,0.334811215519963,2.07153964125249
8,0.532878276174741,1.88226803455892
9,0.399571263077036,2.10437028386279
10,0.636125701209362,1.57362199026069
