fold,r2,rmse
1,0.6937960931331735,1.488092179000311
2,0.707911619201163,1.399938063999852
3,0.6653228041883025,1.6118606690708583
4,0.7434047130832002,1.3554715829334871
5,0.48858515347957254,2.0967536445849273
6,0.6936644657552211,1.3578405194985372
7,0.4681819206372816,1.8522616627663604
8,0.6481212141308885,1.633664895221201
9,0.6812857268805546,1.5331765996171793
10,0.6764856214221968,1.4837868538094983
