fold,r2,rmse
1,0.7092588158344786,1.4500325385173114
2,0.606573250212161,1.6247390697859307
3,0.571052439177282,1.8248053215794664
4,0.7430171545880582,1.356494840846496
5,0.6443604471156156,1.7485005311977877
6,0.6808820471064282,1.3858802144177778
7,0.4525456713592063,1.8792940397495672
8,0.6936933502565972,1.524209440072794
9,0.6194598613514333,1.675296424568166
10,0.7112164163722641,1.4018804388618404
