fold,r2,rmse
1,0.307353017258888,0.7829720165573228
2,0.1614173648394544,0.886377654954645
3,0.1879966359075355,0.8345522123185906
4,0.2094745395703837,0.854480444936652
5,0.1460969656378291,0.902474710382213
6,0.2451863694877765,0.9341022457467476
7,0.2529112873917342,0.8546193023424233
8,0.2191565413964245,0.8586126737918098
9,0.2657124863662471,0.8543392317066631
10,0.3496551086377322,0.7916932302507634
