fold,r2,rmse
1,0.622290165429727,1.65273649387457
2,0.535452567009628,1.76549590170166
3,0.564110301887064,1.83951248574091
4,0.653577581315685,1.57495835397539
5,0.55850128699548,1.94816376662887
6,0.550968604564677,1.64394933731848
7,0.32657139328145,2.08433043392728
8,0.64213914370828,1.64749282874482
9,0.511515609434163,1.8980898675441
10,0.538644316759421,1.77191409399176
