fold,r2,rmse
1,0.3320851533196572,0.7688662823677448
2,0.3410854088365932,0.7857066503064452
3,0.2824128529194071,0.7845342790054812
4,0.2518936960985015,0.8312388913728745
5,0.3012703650394341,0.8163668176591931
6,0.3048215640512159,0.8964430306861724
7,0.300987981285222,0.8266638218585317
8,0.2674452289116227,0.8316399758395098
9,0.3795469147768007,0.7853292123739707
10,0.3626222314925738,0.7837607677375517
