fold,r2,rmse
1,0.7391402222718642,1.3734979966903709
2,0.6349910780110515,1.564960648530197
3,0.3568398349495564,2.234467315738534
4,0.6902594251296523,1.4892414987639853
5,0.5518228529694791,1.9628431407356903
6,0.4619677134604594,1.7995099188821368
7,0.4366655769429429,1.906355687158957
8,0.3935584192647838,2.144672188515162
9,0.511377516431134,1.8983581406075651
10,0.5096411985774063,1.8267609217473737
