fold,r2,rmse
1,0.4649063366130193,0.6881849508865595
2,0.2959036281926517,0.8121980077990059
3,0.298083565863009,0.7759206388230447
4,0.5645314475903918,0.6341946822589092
5,0.4594346654198662,0.7180502838142797
6,0.4149960808708471,0.8223447742059838
7,0.3584947870443112,0.7919298353610552
8,0.4199455360448975,0.740030625844755
9,0.4917140658308886,0.7108063911222054
10,0.4672952316850038,0.7165200654256823
