fold,r2,rmse
1,0.690017833685106,1.49724483946107
2,0.641013044052524,1.55199749409826
3,0.430830645103137,2.1020120043641
4,0.651314080186365,1.5800953132628
5,0.529990676394646,2.01008293876526
6,0.590435428238683,1.5700419879429
7,0.420074167107257,1.93422510930241
8,0.662389240114041,1.60020113528038
9,0.523506472637344,1.8746488439914
10,0.709570891540018,1.40586881005737
