fold,r2,rmse
1,0.6904235904396708,1.4962645870839602
2,0.691802326743806,1.4380247694923278
3,0.5883412675087649,1.787652552793286
4,0.6448230369949461,1.594734812975403
5,0.6330616700027828,1.776058574977753
6,0.7000592467913163,1.3435932660490777
7,0.3964242949392526,1.973270707652772
8,0.6790442415607754,1.5602314367170325
9,0.5991566300748683,1.719407370147367
10,0.6961806868946271,1.4379123497814086
