fold,r2,rmse
1,0.4633027845005594,0.6892153451705509
2,0.313526599631665,0.8019692632327551
3,0.3024125997484438,0.7735242126233355
4,0.5140880243440313,0.6699200849963319
5,0.5225090735726903,0.6748594349066128
6,0.4351386011514299,0.8080635139548537
7,0.3486165177294662,0.7980038393760644
8,0.4435962306167132,0.7247869051188938
9,0.5531930028606505,0.6664341770471605
10,0.4706381179716575,0.714268335381805
