fold,r2,rmse
1,0.7492467188193133,1.346628441241979
2,0.7368589677665114,1.328758233080468
3,0.644880206347473,1.6603585286494893
4,0.722538542561213,1.409507565257213
5,0.5436287909221234,1.980705283319221
6,0.6023049748851387,1.5471241133494111
7,0.4604878736150631,1.865612292545667
8,0.6707050657503302,1.5803706638129154
9,0.6494458764636498,1.6079367659849626
10,0.7161337969079334,1.389893646109275
