fold,r2,rmse
1,0.634071337418858,1.62675699195835
2,0.638798736777873,1.55677668612489
3,0.394371478490464,2.16829119882676
4,0.672721060505558,1.53082346230609
5,0.517247843235179,2.03714928656548
6,0.626811260641079,1.49869874998568
7,0.416636846524176,1.93994890349104
8,0.565007345007031,1.816382880683
9,0.44769905401737,2.0182702807295
10,0.494949994808799,1.85392395002006
